"DEPT","MMK","GR","TENS","CALI","BHVT","AHVT","LLDC","LLSC","MSFL","DPHI","NPHI","RHOB","DRHO","PE","LLS","LLD","CLLD","LATITUDE","LOGITUDE"
173,0,17.7203,3841.9458,4.5,1571.2318,585.6419,0.025,20247.3203,20000,60.2349,-3.8142,1.68,-0.1292,10.996,40000,0.025,40000,"41.12738","-81.056164"
173.25,0,19.7475,3825.8071,4.5,1571.2042,585.6419,0.025,20247.3203,20000,59.7328,-3.7977,1.6886,-0.1274,10.9995,40000,0.025,40000,"41.12738","-81.056164"
173.5,0,21.5013,3832.5793,4.5,1571.1766,585.6419,0.025,20247.3203,20000,59.0749,-3.7983,1.6998,-0.1253,11.0122,40000,0.025,40000,"41.12738","-81.056164"
173.75,0,22.1618,3859.4587,4.5,1571.149,585.6419,0.025,20247.3203,20000,58.491,-3.7852,1.7098,-0.1227,11.0576,40000,0.025,40000,"41.12738","-81.056164"
174,0,22.3668,3895.9597,4.5,1571.1215,585.6419,0.025,20247.3203,20000,58.0793,-3.7937,1.7168,-0.1203,11.1128,40000,0.025,40000,"41.12738","-81.056164"
174.25,0,22.0707,3929.499,4.5,1571.0939,585.6419,0.025,20247.3203,20000,57.9968,-3.822,1.7183,-0.1183,11.1534,40000,0.025,40000,"41.12738","-81.056164"
174.5,0,21.7063,3958.7805,4.5,1571.0663,585.6419,0.025,20247.3203,20000,58.313,-3.8224,1.7128,-0.1175,11.1406,40000,0.025,40000,"41.12738","-81.056164"
174.75,0,21.5013,3972.7615,4.5,1571.0387,585.6419,0.025,20247.3203,20000,58.7708,-3.8095,1.705,-0.1183,11.0805,40000,0.025,40000,"41.12738","-81.056164"
175,0,20.1575,3972.7168,4.5,1571.0111,585.6419,0.025,20247.3203,20000,59.3245,-3.8189,1.6956,-0.1187,10.9544,40000,0.025,40000,"41.12738","-81.056164"
175.25,0,18.5631,3963.4856,4.5,1570.9835,585.6419,0.025,20247.3203,20000,59.7778,-3.8025,1.6878,-0.118,10.8191,40000,0.025,40000,"41.12738","-81.056164"
175.5,0,16.9687,3953.4719,4.5,1570.9559,585.6419,0.025,20247.3203,20000,59.9661,-3.796,1.6846,-0.1157,10.7045,40000,0.025,40000,"41.12738","-81.056164"
175.75,0,15.3743,3947.8052,4.5,1570.9283,585.6419,17727.2344,20247.3203,20000,60.095,-3.7933,1.6824,-0.1127,10.6439,40000,40000,0.025,"41.12738","-81.056164"
176,0,15.3516,3940.4065,4.5,1570.9008,585.6419,0.025,20247.3203,20000,60.0358,-3.7894,1.6834,-0.11,10.6614,40000,0.025,40000,"41.12738","-81.056164"
176.25,0,15.3288,3934.897,4.5,1570.8732,585.6419,0.025,20247.3203,20000,59.9794,-3.784,1.6844,-0.1079,10.7261,40000,0.025,40000,"41.12738","-81.056164"
176.5,0,15.716,3930.6614,4.5,1570.8456,585.6419,0.025,20247.3203,20000,60.0351,-3.7918,1.6834,-0.1072,10.8484,40000,0.025,40000,"41.12738","-81.056164"
176.75,0,15.5338,3921.7314,4.5,1570.818,585.6419,0.025,20247.3203,20000,60.0439,-3.8135,1.6833,-0.1068,10.9337,40000,0.025,40000,"41.12738","-81.056164"
177,0,15.3288,3915.3499,4.5,1570.7904,585.6419,0.025,20247.3203,20000,60.2835,-3.8277,1.6792,-0.1071,11.047,40000,0.025,40000,"41.12738","-81.056164"
177.25,0,15.4503,3892.6846,4.5,1570.7628,585.6419,0.025,20247.3203,20000,60.4359,-3.8408,1.6765,-0.108,11.1029,40000,0.025,40000,"41.12738","-81.056164"
177.5,0,16.1639,3860.8108,4.5,1570.7352,585.6419,0.025,20247.3203,20000,60.7372,-3.817,1.6714,-0.1093,11.1104,40000,0.025,40000,"41.12738","-81.056164"
177.75,0,16.7258,3827.55,4.5,1570.7076,585.6419,0.025,20247.3203,20000,61.042,-3.8259,1.6662,-0.1112,11.169,40000,0.025,40000,"41.12738","-81.056164"
178,0,16.9212,3786.8809,4.5,1570.6801,585.6419,0.025,20247.3203,20000,61.1884,-3.7953,1.6637,-0.1132,11.138,40000,0.025,40000,"41.12738","-81.056164"
178.25,0,16.9971,3764.4949,4.5,1570.6525,585.6419,0.025,20247.3203,20000,61.4406,-3.7955,1.6594,-0.1153,11.1575,40000,0.025,40000,"41.12738","-81.056164"
178.5,0,16.5417,3743.3049,4.5,1570.6249,585.6419,0.025,20247.3203,20000,61.4572,-3.8138,1.6591,-0.1174,11.1797,40000,0.025,40000,"41.12738","-81.056164"
178.75,0,16.9897,3744.6355,4.5,1570.5973,585.6419,0.025,20247.3203,20000,61.55,-3.8351,1.6575,-0.1194,11.1641,40000,0.025,40000,"41.12738","-81.056164"
179,0,17.31,3745.9211,4.5,1570.5697,585.6419,0.025,20247.3203,20000,61.5952,-3.8376,1.6567,-0.1213,11.2117,40000,0.025,40000,"41.12738","-81.056164"
179.25,0,17.9553,3762.8523,4.5,1570.5421,585.6419,0.025,20247.3203,20000,61.5903,-3.818,1.6568,-0.1217,11.2357,40000,0.025,40000,"41.12738","-81.056164"
179.5,0,17.3403,3774.2966,4.5,1570.5145,585.6419,0.025,20247.3203,20000,61.6075,-3.7847,1.6565,-0.1201,11.2532,40000,0.025,40000,"41.12738","-81.056164"
179.75,0,16.4297,3789.6638,4.5,1570.4869,585.6419,0.025,20247.3203,20000,61.4053,-3.7639,1.66,-0.116,11.2606,40000,0.025,40000,"41.12738","-81.056164"
180,0,15.4427,3810.2393,4.5,1570.4594,585.6419,0.025,20247.3203,20000,61.2888,-3.7499,1.662,-0.1101,11.2553,40000,0.025,40000,"41.12738","-81.056164"
180.25,0,15.4654,3835.6418,4.5,1570.4318,585.6419,0.025,20247.3203,20000,61.1256,-3.7772,1.6648,-0.1041,11.3151,40000,0.025,40000,"41.12738","-81.056164"
180.5,0,16.7637,3860.1965,4.5,1570.4042,585.6419,0.025,20247.3203,20000,60.9993,-3.8338,1.6669,-0.0993,11.4186,40000,0.025,40000,"41.12738","-81.056164"
180.75,0,18.267,3875.2842,4.5,1570.3766,585.6419,0.025,20247.3203,20000,61.0059,-3.8136,1.6668,-0.0958,11.5525,40000,0.025,40000,"41.12738","-81.056164"
181,0,18.6086,3875.6858,4.5,1570.349,585.6419,0.025,20247.3203,20000,60.8764,-3.7924,1.669,-0.093,11.6482,40000,0.025,40000,"41.12738","-81.056164"
181.25,0,17.6976,3874.2778,4.5,1570.3214,585.6419,0.025,20247.3203,20000,60.6692,-3.7769,1.6726,-0.0906,11.6098,40000,0.025,40000,"41.12738","-81.056164"
181.5,0,15.716,3876.6243,4.5,1570.2938,585.6419,0.025,20247.3203,20000,60.5094,-3.785,1.6753,-0.0885,11.5082,40000,0.025,40000,"41.12738","-81.056164"
181.75,0,14.0305,3877.7866,4.5,1570.2662,585.6419,0.025,20247.3203,20000,60.4564,-3.7869,1.6762,-0.0874,11.3755,40000,0.025,40000,"41.12738","-81.056164"
182,0,13.4155,3875.4172,4.5,1570.2386,585.6419,0.025,20247.3203,20000,60.465,-3.7768,1.676,-0.0875,11.2577,40000,0.025,40000,"41.12738","-81.056164"
182.25,0,13.5522,3871.5503,4.5,1570.2111,585.6419,0.025,20247.3203,20000,60.6558,-3.8059,1.6728,-0.0881,11.2198,40000,0.025,40000,"41.12738","-81.056164"
182.5,0,13.9622,3879.3289,4.5,1570.1835,585.6419,0.025,20247.3203,20000,60.8468,-3.7794,1.6695,-0.0892,11.2159,40000,0.025,40000,"41.12738","-81.056164"
182.75,0,14.7366,3896.4849,4.5,1570.1559,585.6419,0.025,20247.3203,20000,60.9794,-3.7798,1.6673,-0.0911,11.2054,40000,0.025,40000,"41.12738","-81.056164"
183,0,15.6704,3898.697,4.5,1570.1283,585.6419,0.025,20247.3203,20000,61.3048,-3.7664,1.6617,-0.0943,11.2246,40000,0.025,40000,"41.12738","-81.056164"
183.25,0,16.331,3889.4551,4.5,1570.1007,585.6419,0.025,20247.3203,20000,61.6165,-3.7961,1.6564,-0.099,11.2193,40000,0.025,40000,"41.12738","-81.056164"
183.5,0,16.4676,3864.4312,4.5,1570.0731,585.6419,0.025,20247.3203,20000,61.851,-3.7801,1.6523,-0.1049,11.1751,40000,0.025,40000,"41.12738","-81.056164"
183.75,0,15.3971,3842.9958,4.5,1570.0455,585.6419,0.025,20247.3203,20000,62.0387,-3.763,1.6491,-0.1108,11.1327,40000,0.025,40000,"41.12738","-81.056164"
184,0,14.4633,3828.1765,4.5,1570.0179,585.6419,0.025,20247.3203,20000,62.051,-3.7664,1.6489,-0.1164,11.0269,40000,0.025,40000,"41.12738","-81.056164"
184.25,0,14.1899,3824.052,4.5,1569.9904,585.6419,0.025,20247.3203,20000,62.0433,-3.7662,1.6491,-0.1217,10.8974,40000,0.025,40000,"41.12738","-81.056164"
184.5,0,14.5772,3836.5925,4.5,1569.9628,585.6419,0.025,20247.3203,20000,62.1278,-3.8123,1.6476,-0.1274,10.7689,40000,0.025,40000,"41.12738","-81.056164"
184.75,0,14.9644,3860.3186,4.5,1569.9352,585.6419,0.025,20247.3203,20000,62.3405,-3.8194,1.644,-0.1338,10.6335,40000,0.025,40000,"41.12738","-81.056164"
185,0,14.7594,3886.2473,4.5,1569.9076,585.6419,0.025,20247.3203,20000,62.7313,-3.8427,1.6373,-0.1409,10.5363,40000,0.025,40000,"41.12738","-81.056164"
185.25,0,14.5088,3901.0667,4.5,1569.88,585.6419,0.025,20247.3203,20000,63.1742,-3.7962,1.6297,-0.1481,10.4803,40000,0.025,40000,"41.12738","-81.056164"
185.5,0,15.4654,3907.9741,4.5,1569.8524,585.6419,0.025,20247.3203,20000,63.7298,-3.7853,1.6202,-0.1547,10.5293,40000,0.025,40000,"41.12738","-81.056164"
185.75,0,16.2854,3912.8909,4.5,1569.8248,585.6419,0.025,20247.3203,20000,64.1841,-3.7795,1.6125,-0.1605,10.7146,40000,0.025,40000,"41.12738","-81.056164"
186,0,17.5609,3917.6189,4.5,1569.7972,585.6419,0.025,20247.3203,20000,64.4794,-3.7976,1.6074,-0.1659,11.0016,40000,0.025,40000,"41.12738","-81.056164"
186.25,0,17.4926,3916.7917,4.5,1569.7697,585.6419,0.025,20247.3203,20000,64.6828,-3.8161,1.6039,-0.1705,11.3245,40000,0.025,40000,"41.12738","-81.056164"
186.5,0,16.3993,3918.2551,4.5,1569.7421,585.6419,0.025,20247.3203,20000,64.6189,-3.8237,1.605,-0.1749,11.5186,40000,0.025,40000,"41.12738","-81.056164"
186.75,0,15.7843,3912.0527,4.5,1569.7145,585.6419,0.025,20247.3203,20000,64.5739,-3.8352,1.6058,-0.1791,11.4969,40000,0.025,40000,"41.12738","-81.056164"
187,0,15.2605,3910.3545,4.5,1569.6869,585.6419,0.025,20247.3203,20000,64.4868,-3.8077,1.6073,-0.1815,11.3142,40000,0.025,40000,"41.12738","-81.056164"
187.25,0,15.2832,3907.1021,4.5,1569.6593,585.6419,0.025,20247.3203,20000,64.4396,-3.7778,1.6081,-0.1839,11.1114,40000,0.025,40000,"41.12738","-81.056164"
187.5,0,16.2171,3892.3943,4.5,1569.6317,585.6419,0.025,20247.3203,20000,64.522,-3.7817,1.6067,-0.1846,11.0301,40000,0.025,40000,"41.12738","-81.056164"
187.75,0,17.037,3889.4998,4.5,1569.6041,585.6419,0.025,20247.3203,20000,64.5361,-3.8105,1.6064,-0.1843,11.1005,40000,0.025,40000,"41.12738","-81.056164"
188,0,17.9481,3864.0186,4.5,1569.5765,585.6419,0.025,20247.3203,20000,64.6594,-3.828,1.6043,-0.184,11.2435,40000,0.025,40000,"41.12738","-81.056164"
188.25,0,18.7453,3853.8706,4.5,1569.549,585.6419,0.025,20247.3203,20000,64.832,-3.8288,1.6014,-0.1828,11.3015,40000,0.025,40000,"41.12738","-81.056164"
188.5,0,18.9503,3839.4312,4.5,1569.5214,585.6419,0.025,20247.3203,20000,64.9987,-3.8372,1.5985,-0.1827,11.2217,40000,0.025,40000,"41.12738","-81.056164"
188.75,0,18.472,3820.3193,4.5,1569.4938,585.6419,0.025,20247.3203,20000,65.2897,-3.8183,1.5935,-0.1832,11.0661,40000,0.025,40000,"41.12738","-81.056164"
189,0,17.5154,3805.198,4.5,1569.4662,585.6419,0.025,20247.3203,20000,65.5051,-3.8075,1.5899,-0.1849,10.9264,40000,0.025,40000,"41.12738","-81.056164"
189.25,0,16.6043,3775.4033,4.5,1569.4386,585.6419,0.025,20247.3203,20000,65.547,-3.8123,1.5891,-0.1872,10.9089,40000,0.025,40000,"41.12738","-81.056164"
189.5,0,15.4427,3771.804,4.5,1569.411,585.6419,0.025,20247.3203,20000,65.5064,-3.8113,1.5898,-0.1891,11.0002,40000,0.025,40000,"41.12738","-81.056164"
189.75,0,15.3288,3765.311,4.5,1569.3834,585.6419,0.025,20247.3203,20000,65.2736,-3.7872,1.5938,-0.1898,11.1174,40000,0.025,40000,"41.12738","-81.056164"
190,0,15.4199,3784.0977,4.5,1569.3558,585.6419,0.025,20247.3203,20000,65.1385,-3.7994,1.5961,-0.1903,11.2022,40000,0.025,40000,"41.12738","-81.056164"
190.25,0,15.4882,3784.9358,4.5,1569.3282,585.6419,0.025,20247.3203,20000,65.09,-3.7992,1.597,-0.1906,11.2128,40000,0.025,40000,"41.12738","-81.056164"
190.5,0,15.7388,3792.6926,4.5,1569.3007,585.6419,0.025,20247.3203,20000,65.0722,-3.799,1.5973,-0.1906,11.2023,40000,0.025,40000,"41.12738","-81.056164"
190.75,0,15.5338,3795.2737,4.5,1569.2731,585.6419,0.025,20247.3203,20000,65.1626,-3.8079,1.5957,-0.1916,11.2168,40000,0.025,40000,"41.12738","-81.056164"
191,0,15.1921,3812.1951,4.5,1569.2455,585.6419,0.025,20247.3203,20000,64.9646,-3.7797,1.5991,-0.1916,11.262,40000,0.025,40000,"41.12738","-81.056164"
191.25,0,15.2149,3823.3154,4.5,1569.2179,585.6419,0.025,20247.3203,20000,64.7449,-3.8045,1.6029,-0.1908,11.3388,40000,0.025,40000,"41.12738","-81.056164"
191.5,0,15.5793,3828.2212,4.5,1569.1903,585.6419,0.025,20247.3203,20000,64.5043,-3.8108,1.607,-0.1899,11.3655,40000,0.025,40000,"41.12738","-81.056164"
191.75,0,15.7615,3827.2708,4.5,1569.1627,585.6419,0.025,20247.3203,20000,64.1301,-3.9194,1.6134,-0.1877,11.3722,40000,0.025,40000,"41.12738","-81.056164"
192,0,16.0349,3830.5798,4.5,1569.1351,585.6419,0.025,20247.3203,20000,64.0287,-4.0164,1.6151,-0.1844,11.3425,40000,0.025,40000,"41.12738","-81.056164"
192.25,0,16.6043,3840.1013,4.5,1569.1075,585.6419,0.025,20247.3203,20000,64.0012,-3.7709,1.6156,-0.1814,11.3105,40000,0.025,40000,"41.12738","-81.056164"
192.5,0,17.0826,3838.749,4.5,1569.08,585.6419,0.025,20247.3203,20000,63.9556,-3.0636,1.6164,-0.1779,11.3177,40000,0.025,40000,"41.12738","-81.056164"
192.75,0,18.2214,3832.8706,4.5,1569.0524,585.6419,0.025,20247.3203,20000,64.1201,-0.7062,1.6135,-0.175,11.3527,40000,0.025,40000,"41.12738","-81.056164"
193,0,18.3809,3833.6641,4.5,1569.0248,585.6419,0.025,20247.3203,18923.1602,64.1298,5.178,1.6134,-0.1722,11.4351,40000,0.025,40000,"41.12738","-81.056164"
193.25,0,17.1282,3846.2373,4.5,1568.9972,585.6419,0.025,20247.3203,19201.5938,63.9213,18.2027,1.6169,-0.1673,11.4706,40000,0.025,40000,"41.12738","-81.056164"
193.5,0,15.9438,3862.6326,4.5,1568.9696,585.6419,0.025,20247.3203,20000,63.8239,37.689,1.6186,-0.1626,11.5247,40000,0.025,40000,"41.12738","-81.056164"
193.75,0,14.4405,3873.1045,4.5,1568.942,585.6419,0.025,20247.3203,20000,63.5756,46.481,1.6229,-0.1562,11.4965,40000,0.025,40000,"41.12738","-81.056164"
194,0,13.8027,3870.6565,4.5,1568.9144,585.6419,0.025,20247.3203,20000,63.3961,38.6175,1.6259,-0.1505,11.3975,40000,0.025,40000,"41.12738","-81.056164"
194.25,0,14.3494,3863.7839,4.5,1568.8868,585.6419,0.025,20247.3203,20000,63.6697,34.4295,1.6212,-0.15,11.3204,40000,0.025,40000,"41.12738","-81.056164"
194.5,0,15.2832,3848.9973,4.5,1568.8593,585.6419,0.025,20247.3203,20000,63.7255,38.868,1.6203,-0.1542,11.1432,40000,0.025,40000,"41.12738","-81.056164"
194.75,0,16.2626,3829.9424,4.5,1568.8317,585.6419,0.025,20247.3203,20000,63.5689,39.6316,1.623,-0.1688,10.9138,40000,0.025,40000,"41.12738","-81.056164"
195,0,16.6954,3803.9351,4.5,1568.8041,585.6419,0.025,20247.3203,20000,63.1311,38.7599,1.6305,-0.1955,10.617,40000,0.025,40000,"41.12738","-81.056164"
195.25,0,17.4015,3790.7029,4.5,1568.7765,585.6419,0.025,20247.3203,20000,62.1789,38.6527,1.6467,-0.2328,10.2569,40000,0.025,40000,"41.12738","-81.056164"
195.5,0,17.5837,3803.0303,4.5,1568.7489,585.6419,0.025,20247.3203,20000,61.4176,42.7149,1.6598,-0.2747,9.9385,40000,0.025,40000,"41.12738","-81.056164"
195.75,0,18.4492,3838.1008,4.5,1568.7213,585.6419,0.025,20247.3203,20000,61.0092,45.8467,1.6667,-0.3142,9.7223,40000,0.025,40000,"41.12738","-81.056164"
196,0,19.3831,3861.2354,4.5,1568.6937,585.6419,0.025,20247.3203,20000,60.8628,49.7002,1.6692,-0.3419,9.6113,40000,0.025,40000,"41.12738","-81.056164"
196.25,0,19.7703,3884.7161,4.5,1568.6661,585.6419,0.025,20247.3203,20000,60.7025,50.147,1.672,-0.3521,9.5551,40000,0.025,40000,"41.12738","-81.056164"
196.5,0,19.6108,3904.3975,4.5,1568.6385,585.6419,0.025,20247.3203,20000,60.2374,59.8049,1.6799,-0.3507,9.486,40000,0.025,40000,"41.12738","-81.056164"
196.75,0,19.2692,3933.1204,4.5,1568.611,585.6419,0.025,20247.3203,20000,59.5212,51.1826,1.6922,-0.3413,9.3941,40000,0.025,40000,"41.12738","-81.056164"
197,0,19.2692,3943.2454,4.5,1568.5834,585.6419,0.025,20247.3203,20000,58.8992,43.8938,1.7028,-0.332,9.2861,40000,0.025,40000,"41.12738","-81.056164"
197.25,0,20.0208,3937.4443,4.5,1568.5558,585.6419,0.025,20247.3203,20000,58.4765,40.5411,1.7101,-0.3262,9.1735,40000,0.025,40000,"41.12738","-81.056164"
197.5,0,21.1369,3931.1306,4.5,1568.5282,585.6419,0.025,20247.3203,20000,58.3988,41.615,1.7114,-0.323,9.1205,40000,0.025,40000,"41.12738","-81.056164"
197.75,0,21.0458,3920.0889,4.5,1568.5006,585.6419,0.025,20247.3203,20000,58.4299,51.1022,1.7108,-0.3215,9.0892,40000,0.025,40000,"41.12738","-81.056164"
198,0,20.6586,3925.7095,4.5,1568.473,585.6419,0.025,20247.3203,20000,58.4074,49.6648,1.7112,-0.32,9.0701,40000,0.025,40000,"41.12738","-81.056164"
198.25,0,19.4969,3908.521,4.5,1568.4454,585.6419,0.025,20247.3203,20000,58.2441,48.8301,1.714,-0.3187,9.0279,40000,0.025,40000,"41.12738","-81.056164"
198.5,0,19.1781,3908.4204,4.5,1568.4178,585.6419,0.025,3888.5703,20000,57.9692,41.6829,1.7187,-0.3173,8.8978,3841.0713,0.025,40000,"41.12738","-81.056164"
198.75,0,20.7724,3889.8687,4.5,1568.3903,585.6419,0.025,693.8355,20000,57.8094,44.2428,1.7215,-0.3161,8.6783,685.3603,0.025,40000,"41.12738","-81.056164"
199,0,22.139,3892.1367,4.5,1568.3627,585.6419,0.025,874.0831,20000,57.514,44.4506,1.7265,-0.3152,8.3943,863.4061,0.025,40000,"41.12738","-81.056164"
199.25,0,22.7996,3867.8735,4.5,1568.3351,585.6419,0.025,20247.3203,20000,57.4765,50.6548,1.7272,-0.3155,8.115,40000,0.025,40000,"41.12738","-81.056164"
199.5,0,22.5718,3858.1511,4.5,1568.3075,585.6419,0.025,2.8614,20000,57.4688,48.8711,1.7273,-0.3167,7.8697,2.7224,0.025,40000,"41.12738","-81.056164"
199.75,0,21.6607,3830.9478,4.5,1568.2799,585.6419,0.025,0.4379,20000,57.3564,54.1641,1.7292,-0.318,7.6919,0.4239,0.025,40000,"41.12738","-81.056164"
200,0,20.7724,3817.5701,4.5,1568.2523,585.6419,0.025,0.291,20000,57.4353,55.202,1.7279,-0.3191,7.5487,0.2855,0.025,40000,"41.12738","-81.056164"
200.25,0,20.2941,3803.634,4.5,1568.2247,585.6419,0.025,0.2149,20000,57.5455,59.7626,1.726,-0.3195,7.4248,0.2137,0.025,40000,"41.12738","-81.056164"
200.5,0,19.3831,3797.6104,4.5,1568.1971,585.6419,0.025,0.2028,20000,57.7166,59.148,1.723,-0.3194,7.3398,0.2022,0.025,40000,"41.12738","-81.056164"
200.75,0,18.0848,3795.1067,4.5,1568.1696,585.6419,0.025,0.2,20000,57.9535,50.6212,1.719,-0.319,7.2802,0.1995,0.025,40000,"41.12738","-81.056164"
201,0,17.1282,3788.0769,4.5,1568.142,585.6419,0.025,0.2314,20000,58.1518,52.6859,1.7156,-0.3182,7.285,0.2293,0.025,40000,"41.12738","-81.056164"
201.25,0,16.4448,3795.7551,4.5,1568.1144,585.6419,17727.2344,0.2415,20000,58.1186,49.5788,1.7162,-0.3167,7.3428,0.2388,40000,0.025,"41.12738","-81.056164"
201.5,0,16.7865,3801.198,4.5,1568.0868,585.6419,17727.2344,0.2581,20000,57.9206,53.5865,1.7196,-0.3145,7.4139,0.2545,40000,0.025,"41.12738","-81.056164"
201.75,0,17.6292,3819.4365,4.5,1568.0592,585.6419,17727.2344,0.6878,20000,57.5925,43.8095,1.7252,-0.3117,7.4874,0.659,40000,0.025,"41.12738","-81.056164"
202,0,18.7681,3832.0544,4.5,1568.0316,585.6419,17727.2344,2.8961,154.9668,57.0798,42.1509,1.7339,-0.3086,7.5168,2.7555,40000,0.025,"41.12738","-81.056164"
202.25,0,19.8841,3846.1367,4.5,1568.004,585.6419,17727.2344,4.4187,25.6924,56.6985,42.1457,1.7405,-0.3061,7.5003,4.2143,40000,0.025,"41.12738","-81.056164"
202.5,0,20.4991,3862.8115,4.5,1567.9764,585.6419,17727.2344,5.097,10.3881,56.4371,40.4972,1.7449,-0.3037,7.4724,4.8662,40000,0.025,"41.12738","-81.056164"
202.75,0,19.7019,3872.311,4.5,1567.9489,585.6419,17727.2344,5.3774,4.5177,56.3902,40.6576,1.7457,-0.3019,7.4457,5.1359,40000,0.025,"41.12738","-81.056164"
203,0,17.4015,3871.3606,4.5,1567.9213,585.6419,17727.2344,5.5886,1.4483,56.5124,39.1259,1.7436,-0.3002,7.4468,5.3391,40000,0.025,"41.12738","-81.056164"
203.25,0,15.3971,3843.6331,4.5,1567.8937,585.6419,17727.2344,5.3804,0.1,56.5921,44.2199,1.7423,-0.2985,7.4769,5.1388,40000,0.025,"41.12738","-81.056164"
203.5,0,14.896,3826.321,4.5,1567.8661,585.6419,17727.2344,5.441,0.1,56.6316,45.7042,1.7416,-0.2973,7.5291,5.1971,40000,0.025,"41.12738","-81.056164"
203.75,0,15.7615,3818.2522,4.5,1567.8385,585.6419,17727.2344,5.4581,0.1,56.5425,53.2756,1.7431,-0.2969,7.6011,5.2136,40000,0.025,"41.12738","-81.056164"
204,0,17.6976,3830.8591,4.5,1567.8109,585.6419,17727.2344,5.4851,0.1,56.37,50.9955,1.7461,-0.2979,7.6906,5.2395,40000,0.025,"41.12738","-81.056164"
204.25,0,18.9503,3834.1672,4.5,1567.7833,585.6419,17727.2344,5.4239,0.1,56.2368,50.5339,1.7484,-0.2994,7.785,5.1806,40000,0.025,"41.12738","-81.056164"
204.5,0,18.6542,3835.0273,4.5,1567.7557,585.6419,17727.2344,5.4572,0.1,56.0551,47.7168,1.7515,-0.3014,7.8614,5.2127,40000,0.025,"41.12738","-81.056164"
204.75,0,17.9709,3841.2637,4.5,1567.7281,585.6419,17727.2344,5.6393,0.1,55.9855,50.4488,1.7526,-0.3041,7.9187,5.3879,40000,0.025,"41.12738","-81.056164"
205,0,16.9156,3842.2808,4.5,1567.7006,585.6419,17727.2344,5.6553,0.1,56.099,53.4686,1.7507,-0.307,7.9161,5.4034,40000,0.025,"41.12738","-81.056164"
205.25,0,16.2247,3829.2712,4.5,1567.673,585.6419,17727.2344,5.5562,0.1,56.3265,58.6126,1.7468,-0.3108,7.9014,5.3079,40000,0.025,"41.12738","-81.056164"
205.5,0,15.9476,3797.8223,4.5,1567.6454,585.6419,17727.2344,5.3754,0.1,56.7866,58.7199,1.7389,-0.3152,7.876,5.134,40000,0.025,"41.12738","-81.056164"
205.75,0,16.5967,3768.1946,4.5,1567.6178,585.6419,17727.2344,5.0908,0.1,57.1662,56.3088,1.7325,-0.319,7.8318,4.8602,40000,0.025,"41.12738","-81.056164"
206,0,17.876,3751.699,4.5,1567.5902,585.6419,17727.2344,4.9372,0.1,57.3719,52.2145,1.7289,-0.3215,7.855,4.7125,40000,0.025,"41.12738","-81.056164"
206.25,0,18.8244,3762.9646,4.5,1567.5626,585.6419,17727.2344,4.89,0.1,57.4957,48.9313,1.7268,-0.325,7.8585,4.6671,40000,0.025,"41.12738","-81.056164"
206.5,0,19.1328,3769.033,4.5,1567.535,585.6419,17727.2344,4.9424,0.1,56.6978,46.9478,1.7405,-0.3287,7.8711,4.7176,40000,0.025,"41.12738","-81.056164"
206.75,0,18.9552,3782.4661,4.5,1567.5074,585.6419,17727.2344,4.8362,0.1,54.885,42.6538,1.7715,-0.3368,7.918,4.6154,40000,0.025,"41.12738","-81.056164"
207,0,19.0352,3798.8733,4.5,1567.4799,585.6419,17727.2344,4.7986,0.1,52.041,42.9685,1.8201,-0.3532,7.9571,4.5793,40000,0.025,"41.12738","-81.056164"
207.25,0,19.1525,3823.7847,4.5,1567.4523,585.6419,17727.2344,4.6498,0.1,46.9082,44.6828,1.9079,-0.3661,8.0584,4.4363,40000,0.025,"41.12738","-81.056164"
207.5,0,19.3869,3847.1978,4.5,1567.4247,585.6419,17727.2344,4.6064,0.1,42.1729,45.7918,1.9888,-0.3844,8.2006,4.3947,40000,0.025,"41.12738","-81.056164"
207.75,0,18.3535,3852.585,4.5,1567.3971,585.6419,17727.2344,4.5741,0.1,37.8102,42.4711,2.0634,-0.392,8.3223,4.3636,40000,0.025,"41.12738","-81.056164"
208,0,16.3955,3860.3416,4.5,1567.3695,585.6419,17727.2344,4.5363,0.1,35.4351,43.4387,2.1041,-0.3906,8.3886,4.3273,40000,0.025,"41.12738","-81.056164"
208.25,0,15.3971,3861.6262,4.5,1567.3419,585.6419,17727.2344,4.3573,0.1,37.9514,54.4786,2.061,-0.3965,8.3901,4.1554,40000,0.025,"41.12738","-81.056164"
208.5,0,15.5793,3871.5732,4.5,1567.3143,585.6419,0.025,4.168,0.1,42.2581,71.6237,1.9874,-0.3937,8.3407,3.9737,0.025,40000,"41.12738","-81.056164"
208.75,0,17.7887,3862.1294,4.5,1567.2867,585.6419,0.025,4.2483,0.1,48.9791,71.0439,1.8725,-0.4012,8.3173,4.0507,0.025,40000,"41.12738","-81.056164"
209,0,20.4308,3858.0386,4.5,1567.2592,585.6419,0.025,4.3187,0.1,55.0129,49.8136,1.7693,-0.4055,8.3408,4.1183,0.025,40000,"41.12738","-81.056164"
209.25,0,22.6401,3840.9614,4.5,1567.2316,585.6419,0.025,4.2615,0.1,57.9923,45.8358,1.7183,-0.3987,8.4201,4.0634,0.025,40000,"41.12738","-81.056164"
209.5,0,23.8018,3842.0681,4.5,1567.204,585.6419,0.025,4.379,0.1,59.3064,43.3632,1.6959,-0.3917,8.4892,4.1762,0.025,40000,"41.12738","-81.056164"
