"WH_LONG83","WH_LAT83","API_WELLNO","CSDCODE","Cum Oil","Cum Gas","SizeCategory","PointSize","df_sim_values"
-81.004497,40.686058,"34019221260000","PNPL",96819,2462811,"Large",3,NA
-81.004468,39.913343,"34013207820000","PNPL",5,11416960,"Small",1,NA
-81.004431,39.913403,"34013207800000","PNPL",3,9242328,"Small",1,NA
-81.004425,40.686057,"34019221270000","PNPL",68339,1516898,"Large",3,NA
-81.004353,40.686056,"34019221280000","PNPL",75442,2162852,"Large",3,NA
-81.004281,40.686055,"34019225850000","PNPL",56971,1984230,"Medium",2,NA
-81.004272,40.84731,"34029216940100","PNPL",37377,418905,"Medium",2,NA
-81.003678,40.024527,"34013207220000","PNPL",3,12436987,"Small",1,NA
-81.003611,40.577732,"34019226320000","PNPL",43857,5489423,"Medium",2,NA
-81.00356,40.024556,"34013210710000","PNPL",0,14000644,"Small",1,NA
-81.003473,40.577744,"34019226620000","PNPL",70290,4874160,"Large",3,NA
-81.003471,40.024555,"34013210700000","PNPL",0,11024843,"Small",1,NA
-81.003365,40.577932,"34019226330000","PNPL",19456,4233744,"Medium",2,NA
-81.003323,40.577863,"34019226570000","PNPL",57800,4616056,"Medium",2,NA
-81.003155,40.006736,"34013209520000","PNPL",0,10846096,"Small",1,NA
-81.003136,40.006804,"34013209560000","PNPL",0,11277421,"Small",1,NA
-81.003116,40.00687,"34013209550000","PNPL",0,10456110,"Small",1,NA
-81.002072,40.502381,"34019223970000","PNPL",17146,2218293,"Medium",2,NA
-81.002063,40.502436,"34019221390100","PNPL",31226,1707377,"Medium",2,NA
-81.002058,40.502491,"34019223960000","PNPL",23162,2609976,"Medium",2,NA
-81.001999,40.502402,"34019221360000","PNPL",18753,2322829,"Medium",2,NA
-81.001991,40.502457,"34019223950000","PNPL",13753,2298597,"Medium",2,NA
-81.001982,40.502512,"34019221610000","PNPL",31385,2366404,"Medium",2,NA
-81.000743,40.602042,"34019220750000","PNPL",32743,2923283,"Medium",2,NA
-81.000709,40.602135,"34019221230000","PNPL",21151,2125953,"Medium",2,NA
-81.000694,40.602176,"34019221530000","PNPL",13848,969671,"Medium",2,NA
-81.000683,40.602003,"34019221240000","PNPL",21602,3085959,"Medium",2,NA
-81.000649,40.602093,"34019221510000","PNPL",24758,2206685,"Medium",2,NA
-80.999599,40.190624,"34067214520000","PNPL",3366,6654787,"Small",1,NA
-80.99958,40.190703,"34067214500000","PNPL",4205,5535489,"Small",1,NA
-80.999572,40.190744,"34067214530000","PNPL",4194,5205122,"Small",1,NA
-80.99956,40.190785,"34067214540000","PNPL",3611,5960874,"Small",1,NA
-80.99882,39.966837,"34013207990000","PNPL",0,14491710,"Small",1,NA
-80.998744,39.966875,"34013207980000","PNPL",0,14365850,"Small",1,NA
-80.998668,39.966909,"34013207970000","PNPL",0,14797660,"Small",1,NA
-80.997389,40.077009,"34013207350000","PNPL",0,7478347,"Small",1,NA
-80.997317,40.077038,"34013206790000","PNPL",21,7624232,"Small",1,NA
-80.995282,40.719158,"34019222770000","PNPL",41739,839368,"Medium",2,NA
-80.995247,40.719089,"34019223310000","PNPL",40940,1325587,"Medium",2,NA
-80.994212,40.086687,"34013209360000","PNPL",0,13045377,"Small",1,NA
-80.994141,40.086694,"34013209370000","PNPL",0,9873568,"Small",1,NA
-80.993958,40.441823,"34019223280000","PNPL",6140,5295349,"Medium",2,NA
-80.993958,40.441823,"34019223290000","PNPL",5582,5322108,"Medium",2,NA
-80.993931,40.44177,"34019223300000","PNPL",11005,5651883,"Medium",2,NA
-80.993325,39.815692,"34111247860000","PNPL",0,5725098,"Small",1,NA
-80.993276,39.815672,"34111247850000","PNPL",0,5625449,"Small",1,NA
-80.99323,39.815655,"34111247840000","PNPL",0,4557155,"Small",1,NA
-80.991925,39.872918,"34013208580000","PNPL",0,9685867,"Small",1,NA
-80.99189,39.872887,"34013208550000","PNPL",0,7605732,"Small",1,NA
-80.991851,39.872857,"34013208570000","PNPL",0,3998773,"Small",1,NA
-80.991816,39.872826,"34013208560000","PNPL",0,8026313,"Small",1,NA
-80.991781,39.872795,"34013208540000","PNPL",0,4475154,"Small",1,NA
-80.991743,39.872768,"34013208660000","PNPL",0,8922448,"Small",1,NA
-80.991497,40.50351,"34019222830000","PNPL",26728,2713624,"Medium",2,NA
-80.991478,40.503581,"34019222590000","PNPL",20442,1995321,"Medium",2,NA
-80.991437,40.503479,"34019222800000","PNPL",27613,3949247,"Medium",2,NA
-80.991417,40.50355,"34019222820000","PNPL",20084,2496990,"Medium",2,NA
-80.991377,40.503448,"34019222810000","PNPL",17629,3348454,"Medium",2,NA
-80.991357,40.503522,"34019222790000","PNPL",21750,3669667,"Medium",2,NA
-80.990458,40.667912,"34019224050000","PNPL",21468,2057490,"Medium",2,NA
-80.990343,40.580698,"34019222860000","PNPL",33718,4005172,"Medium",2,NA
-80.99025,40.580675,"34019222520000","PNPL",19285,5090344,"Medium",2,NA
-80.989535,40.628628,"34019224120000","PNPL",8768,2206484,"Medium",2,NA
-80.989484,40.628644,"34019224110000","PNPL",7819,2078399,"Medium",2,NA
-80.989463,39.745632,"34111247970000","PNPL",0,17088772,"Small",1,NA
-80.989447,39.745689,"34111247990000","PNPL",0,17396921,"Small",1,NA
-80.989433,40.62866,"34019221310100","PNPL",9512,2139465,"Medium",2,NA
-80.989432,39.745749,"34111247950000","PNPL",0,13516560,"Small",1,NA
-80.989416,39.74581,"34111247980000","PNPL",0,13415467,"Small",1,NA
-80.988281,39.76761,"34111245150100","PNPL",0,5669680,"Small",1,NA
-80.988227,39.767645,"34111245170100","PNPL",0,5543837,"Small",1,NA
-80.988172,40.534812,"34019225600000","PNPL",33635,3277122,"Medium",2,NA
-80.988169,39.767677,"34111245160000","PNPL",0,6426805,"Small",1,NA
-80.98815,40.300536,"34067211960000","PNPL",1788,5449183,"Small",1,NA
-80.988138,40.534861,"34019226460000","PNPL",30396,3102498,"Medium",2,NA
-80.988105,40.534907,"34019225610000","PNPL",20813,2875759,"Medium",2,NA
-80.988071,40.534956,"34019226470000","PNPL",17980,2613141,"Medium",2,NA
-80.988068,40.300527,"34067212110000","PNPL",1995,6058700,"Small",1,NA
-80.987989,40.300515,"34067212130000","PNPL",1513,5095407,"Small",1,NA
-80.987911,40.300503,"34067212120000","PNPL",1428,5517087,"Small",1,NA
-80.985536,39.96662,"34013211360000","PNPL",0,12117747,"Small",1,NA
-80.985447,39.966619,"34013211350000","PNPL",0,12910957,"Small",1,NA
-80.984623,40.517154,"34019223500000","PNPL",40217,4271223,"Medium",2,NA
-80.984586,40.517052,"34019223550000","PNPL",21992,5089721,"Medium",2,NA
-80.984563,40.517123,"34019223510000","PNPL",21338,2894395,"Medium",2,NA
-80.984525,40.517021,"34019223540000","PNPL",16426,4400248,"Medium",2,NA
-80.984506,40.517092,"34019223520000","PNPL",19236,2768301,"Medium",2,NA
-80.984468,40.516987,"34019223530000","PNPL",7436,3701522,"Medium",2,NA
-80.984445,40.517061,"34019223570000","PNPL",17886,4116671,"Medium",2,NA
-80.984121,40.476964,"34019222700000","PNPL",9734,3071408,"Medium",2,NA
-80.984068,40.476928,"34019222680000","PNPL",12531,3112161,"Medium",2,NA
-80.984038,40.476996,"34019222690000","PNPL",7497,3042841,"Medium",2,NA
-80.984011,40.477056,"34019222670000","PNPL",7274,4326240,"Medium",2,NA
-80.983981,40.47696,"34019222500000","PNPL",3213,3909051,"Small",1,NA
-80.983838,39.88018,"34013209000000","PNPL",7,4865072,"Small",1,NA
-80.983784,39.880177,"34013208980000","PNPL",11,7515459,"Small",1,NA
-80.983734,39.880174,"34013208990000","PNPL",10,5103114,"Small",1,NA
-80.983259,40.671685,"34019223490000","PNPL",22083,1889634,"Medium",2,NA
-80.983229,40.671734,"34019223680000","PNPL",41946,2254914,"Medium",2,NA
-80.982819,39.937158,"34013211690000","PNPL",0,11614035,"Small",1,NA
-80.982804,39.937199,"34013211680000","PNPL",0,12232339,"Small",1,NA
-80.982788,39.937237,"34013211660000","PNPL",0,11902162,"Small",1,NA
-80.98277,39.937275,"34013211650000","PNPL",0,8495998,"Small",1,NA
-80.982755,39.937316,"34013211670000","PNPL",0,13132399,"Small",1,NA
-80.982321,40.382002,"34067212430000","PNPL",1548,4437605,"Small",1,NA
-80.982301,40.38195,"34067212340000","PNPL",3545,5980503,"Small",1,NA
-80.982245,40.382048,"34067212390000","PNPL",585,2757438,"Small",1,NA
-80.980004,40.024894,"34013211050000","PNPL",0,9120593,"Small",1,NA
-80.979884,40.024996,"34013210690000","PNPL",0,9284270,"Small",1,NA
-80.979825,40.025048,"34013210650000","PNPL",0,8276152,"Small",1,NA
-80.979817,40.144452,"34013210240000","PNPL",0,19388413,"Small",1,NA
-80.979815,40.144397,"34013210230000","PNPL",0,9646720,"Small",1,NA
-80.979764,40.025099,"34013210680000","PNPL",0,8627417,"Small",1,NA
-80.979705,40.025151,"34013210670000","PNPL",0,9656376,"Small",1,NA
-80.97968,40.025318,"34013207150000","PNPL",36,17471899,"Small",1,NA
-80.979535,40.438993,"34019222100000","PNPL",5316,5080752,"Small",1,NA
-80.979464,40.438946,"34019221870000","PNPL",2107,4138657,"Small",1,NA
-80.979399,40.43897,"34019222080000","PNPL",1979,3691891,"Small",1,NA
-80.979334,40.438994,"34019222160000","PNPL",2289,3619411,"Small",1,NA
-80.978919,40.685159,"34019225890000","PNPL",28224,3702886,"Medium",2,NA
-80.978895,40.68523,"34019225900000","PNPL",39456,2296784,"Medium",2,NA
-80.978846,40.685166,"34019225920000","PNPL",17287,3216656,"Medium",2,NA
-80.978778,40.685174,"34019225910000","PNPL",27732,4023140,"Medium",2,NA
-80.978603,40.332417,"34067215080000","PNPL",2350,9197774,"Small",1,NA
-80.978531,40.33241,"34067215070000","PNPL",1060,9278831,"Small",1,NA
-80.978513,39.909814,"34013210290000","PNPL",3,9384694,"Small",1,NA
-80.978503,39.909775,"34013210280000","PNPL",1,5232506,"Small",1,NA
-80.97849,39.909734,"34013210270000","PNPL",2,10291357,"Small",1,NA
-80.97846,40.332404,"34067215030000","PNPL",4354,11254763,"Small",1,NA
-80.978388,40.332397,"34067215040000","PNPL",1734,10519214,"Small",1,NA
-80.978316,40.332391,"34067215050000","PNPL",666,12070769,"Small",1,NA
-80.977361,40.714526,"34019222880000","PNPL",67266,1524881,"Large",3,NA
-80.977327,40.714457,"34019222870000","PNPL",25940,1167586,"Medium",2,NA
-80.975853,39.820922,"34111247020000","PNPL",0,6699895,"Small",1,NA
-80.975803,39.820937,"34111247010000","PNPL",0,5216635,"Small",1,NA
-80.975753,39.820953,"34111247000000","PNPL",0,5697516,"Small",1,NA
-80.975702,39.820969,"34111246990000","PNPL",0,6558945,"Small",1,NA
-80.975656,39.820985,"34111246980000","PNPL",0,9308085,"Small",1,NA
-80.974847,39.878853,"34013208040000","PNPL",0,6814038,"Small",1,NA
-80.974826,39.878814,"34013208050000","PNPL",0,5779373,"Small",1,NA
-80.974804,39.878853,"34013208010000","PNPL",0,4420533,"Small",1,NA
-80.974785,39.87874,"34013208000000","PNPL",0,4131883,"Small",1,NA
-80.974765,39.878701,"34013208030000","PNPL",0,7018123,"Small",1,NA
-80.974744,39.878662,"34013208020000","PNPL",0,5050565,"Small",1,NA
-80.973046,40.536448,"34019221010000","PNPL",14898,3004598,"Medium",2,NA
-80.973006,40.536502,"34019220890100","PNPL",13746,2857325,"Medium",2,NA
-80.973004,40.536403,"34019221020000","PNPL",19218,2971141,"Medium",2,NA
-80.972967,40.536458,"34019225400000","PNPL",9711,4471708,"Medium",2,NA
-80.972962,40.536359,"34019225510000","PNPL",10837,5709608,"Medium",2,NA
-80.972925,40.536413,"34019225500000","PNPL",8654,3729765,"Medium",2,NA
-80.971908,40.573763,"34019226220000","PNPL",6518,4771405,"Medium",2,NA
-80.971892,40.573689,"34019226270000","PNPL",8610,2614344,"Medium",2,NA
-80.97184,40.573751,"34019222600000","PNPL",3851,4869848,"Small",1,NA
-80.971824,40.573677,"34019222900000","PNPL",8869,2878153,"Medium",2,NA
-80.971769,40.573739,"34019223040000","PNPL",3622,4451134,"Small",1,NA
-80.971752,40.573668,"34019226260000","PNPL",7142,3093838,"Medium",2,NA
-80.971681,40.573656,"34019226250000","PNPL",10156,3673684,"Medium",2,NA
-80.971612,40.573644,"34019226280000","PNPL",7733,3575901,"Medium",2,NA
-80.97024,40.519376,"34019221350000","PNPL",12237,2190052,"Medium",2,NA
-80.970165,40.51935,"34019221440000","PNPL",9882,2029129,"Medium",2,NA
-80.970153,40.51924,"34019221980000","PNPL",3899,2165807,"Small",1,NA
-80.970151,40.519185,"34019222030000","PNPL",3245,2637718,"Small",1,NA
-80.970127,39.969287,"34013211270000","PNPL",0,10397293,"Small",1,NA
-80.970115,39.969328,"34013211260000","PNPL",0,7717825,"Small",1,NA
-80.970104,39.969369,"34013211250000","PNPL",0,9975108,"Small",1,NA
-80.97008,39.969448,"34013211240000","PNPL",0,12525353,"Small",1,NA
-80.970069,39.969489,"34013211230000","PNPL",0,11481432,"Small",1,NA
-80.969585,40.473413,"34019222730000","PNPL",1681,2760966,"Small",1,NA
-80.969584,40.473465,"34019222760000","PNPL",6756,3458278,"Medium",2,NA
-80.969583,40.47352,"34019222750000","PNPL",2144,2647480,"Small",1,NA
-80.969523,40.441388,"34019225560000","PNPL",911,5307567,"Small",1,NA
-80.969507,40.441487,"34019221340000","PNPL",1717,5338256,"Small",1,NA
-80.969493,40.473494,"34019222720000","PNPL",1802,6162260,"Small",1,NA
-80.969492,40.473546,"34019222740000","PNPL",1334,3607171,"Small",1,NA
-80.969476,40.441429,"34019225570000","PNPL",301,4368980,"Small",1,NA
-80.969459,40.441527,"34019225550000","PNPL",1285,4956574,"Small",1,NA
-80.969405,40.599777,"34019224170000","PNPL",7548,2596033,"Medium",2,NA
-80.969269,40.599742,"34019224140000","PNPL",7537,5811559,"Medium",2,NA
-80.967953,39.824254,"34111247530000","PNPL",0,11622178,"Small",1,NA
-80.967911,39.824231,"34111247520000","PNPL",0,8192353,"Small",1,NA
-80.967869,39.824206,"34111247510000","PNPL",0,8206018,"Small",1,NA
-80.966193,39.645737,"34111244030000","PNPL",0,5741181,"Small",1,NA
-80.966051,39.645757,"34111244040000","PNPL",0,5529558,"Small",1,NA
-80.965827,40.54663,"34019225270000","PNPL",12455,4385666,"Medium",2,NA
-80.965804,40.546681,"34019225210000","PNPL",9053,3869991,"Medium",2,NA
-80.965778,40.54673,"34019225220000","PNPL",4112,2500486,"Small",1,NA
-80.965752,40.546782,"34019225230000","PNPL",5065,3442667,"Small",1,NA
-80.965734,40.546631,"34019225240000","PNPL",10096,6337419,"Medium",2,NA
-80.965707,40.54668,"34019225250000","PNPL",7735,6060380,"Medium",2,NA
-80.965681,40.546732,"34019225260000","PNPL",6673,5000753,"Medium",2,NA
-80.96426,39.823285,"34111247210000","PNPL",0,11899242,"Small",1,NA
-80.964193,39.823265,"34111247200000","PNPL",0,11612340,"Small",1,NA
-80.96413,39.823245,"34111247180000","PNPL",0,12421501,"Small",1,NA
-80.964062,39.823228,"34111247190000","PNPL",0,11878843,"Small",1,NA
-80.963305,40.485252,"34019221990000","PNPL",4716,2024762,"Small",1,NA
-80.963232,40.485278,"34019222040000","PNPL",3035,1915729,"Small",1,NA
-80.96153,40.354526,"34067212940000","PNPL",153,7365904,"Small",1,NA
-80.961485,40.35446,"34067212820000","PNPL",169,7101733,"Small",1,NA
-80.961482,40.354567,"34067212810000","PNPL",195,4673585,"Small",1,NA
-80.961435,40.354607,"34067212950000","PNPL",111,7762373,"Small",1,NA
-80.961173,40.449597,"34019221620000","PNPL",393,4148047,"Small",1,NA
-80.961172,40.449649,"34019225420000","PNPL",608,3738838,"Small",1,NA
-80.961088,40.449563,"34019225490000","PNPL",341,3360947,"Small",1,NA
-80.961083,40.449621,"34019225410000","PNPL",505,3914107,"Small",1,NA
-80.960904,40.73947,"34029218220000","PNPL",35893,837202,"Medium",2,NA
-80.959769,40.645492,"34019223390000","PNPL",6317,2111733,"Medium",2,NA
-80.959684,40.645463,"34019221120000","PNPL",4588,2360867,"Small",1,NA
-80.959682,40.645518,"34019223340000","PNPL",4674,3198306,"Small",1,NA
-80.958986,40.716208,"34019221740000","PNPL",58798,1747991,"Medium",2,NA
-80.958928,40.71624,"34019223320000","PNPL",50599,1819939,"Medium",2,NA
-80.958897,40.71618,"34019220840100","PNPL",37288,2500228,"Medium",2,NA
-80.95312,40.012021,"34013210770000","PNPL",0,19021831,"Small",1,NA
-80.953031,40.012019,"34013210780000","PNPL",0,14939118,"Small",1,NA
-80.952942,40.012018,"34013210790000","PNPL",0,15648364,"Small",1,NA
-80.952817,40.012014,"34013207790000","PNPL",0,11034013,"Small",1,NA
-80.952728,40.012013,"34013207780000","PNPL",0,12490597,"Small",1,NA
-80.952549,40.01201,"34013208700000","PNPL",0,9874652,"Small",1,NA
-80.952012,40.685721,"34019224650000","PNPL",29064,2934086,"Medium",2,NA
-80.951945,40.685668,"34019224630000","PNPL",17675,4899659,"Medium",2,NA
-80.950841,40.487933,"34019226090000","PNPL",121,4642157,"Small",1,NA
-80.950832,40.487988,"34019226100000","PNPL",159,4083296,"Small",1,NA
-80.950824,40.488045,"34019224470000","PNPL",7524,4770869,"Medium",2,NA
-80.950815,40.488097,"34019226110000","PNPL",957,4627072,"Small",1,NA
-80.950807,40.488152,"34019224180000","PNPL",716,4726880,"Small",1,NA
-80.950747,40.487954,"34019226140000","PNPL",3429,3702510,"Small",1,NA
-80.950738,40.488009,"34019226130000","PNPL",449,2896337,"Small",1,NA
-80.95073,40.488063,"34019226150000","PNPL",220,2335325,"Small",1,NA
-80.950722,40.488115,"34019226120000","PNPL",1273,3619516,"Small",1,NA
-80.948763,40.146312,"34013209260000","PNPL",0,8248496,"Small",1,NA
-80.948689,40.146404,"34013209290000","PNPL",0,10568989,"Small",1,NA
-80.948127,40.647363,"34019223790000","PNPL",9539,2646298,"Medium",2,NA
-80.948013,40.647299,"34019223750000","PNPL",5314,2586834,"Small",1,NA
-80.947241,39.889114,"34013209880000","PNPL",0,8465203,"Small",1,NA
-80.947226,39.889155,"34013209890000","PNPL",0,7456928,"Small",1,NA
-80.947214,39.889196,"34013209900000","PNPL",0,7270912,"Small",1,NA
-80.947202,39.889234,"34013209930000","PNPL",0,7591064,"Small",1,NA
-80.947191,39.889275,"34013209910000","PNPL",0,8638443,"Small",1,NA
-80.946288,40.014989,"34013210760000","PNPL",0,13062311,"Small",1,NA
-80.946205,40.015015,"34013210750000","PNPL",0,12430393,"Small",1,NA
-80.946122,40.015042,"34013210740000","PNPL",0,14330682,"Small",1,NA
-80.946086,39.902495,"34013209960000","PNPL",0,7186062,"Small",1,NA
-80.94604,40.015068,"34013210730000","PNPL",0,14353586,"Small",1,NA
-80.946033,39.902494,"34013209970000","PNPL",0,7945763,"Small",1,NA
-80.945979,39.902493,"34013209980000","PNPL",0,9869028,"Small",1,NA
-80.945957,40.015092,"34013210720000","PNPL",0,16414018,"Small",1,NA
-80.945872,39.902492,"34013209920000","PNPL",0,12067772,"Small",1,NA
-80.945825,40.01509,"34013207460000","PNPL",0,13765853,"Small",1,NA
-80.945742,40.015116,"34013207470000","PNPL",0,16037804,"Small",1,NA
-80.944962,39.824656,"34111246840000","PNPL",0,8363155,"Small",1,NA
-80.944898,39.824631,"34111246850000","PNPL",0,8702465,"Small",1,NA
-80.944835,39.824605,"34111246870000","PNPL",0,12385940,"Small",1,NA
-80.944771,39.82458,"34111246860000","PNPL",0,12850782,"Small",1,NA
-80.94463,40.553997,"34019223800000","PNPL",577,5094012,"Small",1,NA
-80.943751,40.713526,"34019222110000","PNPL",17067,2258106,"Medium",2,NA
-80.943682,40.713536,"34019222530000","PNPL",15186,1784579,"Medium",2,NA
-80.942293,39.823309,"34111246720000","PNPL",0,12538,"Small",1,NA
-80.942249,39.823355,"34111246730000","PNPL",0,12488477,"Small",1,NA
-80.942236,39.823278,"34111246750000","PNPL",0,9604020,"Small",1,NA
-80.942193,39.823321,"34111246740000","PNPL",0,10122623,"Small",1,NA
-80.941669,39.634415,"34111247250000","PNPL",0,7659902,"Small",1,NA
-80.941661,39.634292,"34111247040000","PNPL",0,11179502,"Small",1,NA
-80.941657,39.634168,"34111247270000","PNPL",0,14446048,"Small",1,NA
-80.94098,40.375935,"34067214120000","PNPL",39,3060671,"Small",1,NA
-80.940888,40.376013,"34067214660000","PNPL",42,3861891,"Small",1,NA
-80.940413,40.745444,"34029218470000","PNPL",93872,6369053,"Large",3,NA
-80.9402,40.488277,"34019223890000","PNPL",1995,4730526,"Small",1,NA
-80.938694,40.682156,"34019223420000","PNPL",7598,2829183,"Medium",2,NA
-80.938619,40.682133,"34019221210000","PNPL",8475,3056129,"Medium",2,NA
-80.938291,40.435381,"34081205440000","PNPL",72,6987664,"Small",1,NA
-80.938163,40.435341,"34081205450000","PNPL",53,3112713,"Small",1,NA
-80.937701,39.838906,"34111246030000","PNPL",0,8207362,"Small",1,NA
-80.937652,39.838864,"34111246040000","PNPL",0,7692100,"Small",1,NA
-80.937647,39.838941,"34111245860000","PNPL",0,12169184,"Small",1,NA
-80.937602,39.838902,"34111245870000","PNPL",0,10156210,"Small",1,NA
-80.937386,40.141401,"34013212490000","PNPL",0,9961886,"Small",1,NA
-80.937384,40.141346,"34013212480000","PNPL",0,8628840,"Small",1,NA
-80.937381,40.141291,"34013212470000","PNPL",0,10927376,"Small",1,NA
-80.937379,40.141236,"34013212460000","PNPL",0,8907033,"Small",1,NA
-80.937298,40.079172,"34013210310000","PNPL",0,14513612,"Small",1,NA
-80.93723,40.079187,"34013210300000","PNPL",0,12505083,"Small",1,NA
-80.937097,40.619373,"34019223260000","PNPL",428,2025965,"Small",1,NA
-80.937006,40.619399,"34019223230000","PNPL",247,1881102,"Small",1,NA
-80.936775,40.590785,"34019223720000","PNPL",569,5269640,"Small",1,NA
-80.93677,40.590845,"34019224560000","PNPL",1194,4808952,"Small",1,NA
-80.935643,40.66181,"34019225780000","PNPL",2821,5351668,"Small",1,NA
-80.935612,40.66176,"34019225770000","PNPL",3316,4865515,"Small",1,NA
-80.935581,40.66171,"34019225620000","PNPL",2774,4730400,"Small",1,NA
-80.934621,39.728769,"34111246330000","PNPL",0,11858813,"Small",1,NA
-80.934614,39.72875,"34111246340000","PNPL",0,15583842,"Small",1,NA
-80.934171,39.751157,"34111246890000","PNPL",0,14432838,"Small",1,NA
-80.93413,39.751218,"34111246960000","PNPL",0,10376373,"Small",1,NA
-80.934115,39.751237,"34111246970000","PNPL",0,11721593,"Small",1,NA
-80.933422,40.444446,"34081205410000","PNPL",117,5075483,"Small",1,NA
-80.933153,40.714035,"34019222540000","PNPL",16006,3055116,"Medium",2,NA
-80.932979,40.089053,"34013206610000","PNPL",0,6530054,"Small",1,NA
-80.932391,40.167926,"34067211240000","PNPL",0,9996707,"Small",1,NA
-80.932326,40.167944,"34067213980000","PNPL",0,4854302,"Small",1,NA
-80.932258,40.167965,"34067213990000","PNPL",0,5878284,"Small",1,NA
-80.932193,40.167986,"34067214000000","PNPL",0,5810579,"Small",1,NA
-80.931529,39.942027,"34013211420000","PNPL",0,15491703,"Small",1,NA
-80.93144,39.942021,"34013211430100","PNPL",0,13558638,"Small",1,NA
-80.931351,39.942014,"34013211440000","PNPL",0,13306195,"Small",1,NA
-80.931173,39.942,"34013211460000","PNPL",0,16173896,"Small",1,NA
-80.930938,40.145606,"34013209610000","PNPL",0,11105171,"Small",1,NA
-80.93087,40.145589,"34013209630000","PNPL",0,13056820,"Small",1,NA
-80.929797,40.551077,"34019220900100","PNPL",332,5055092,"Small",1,NA
-80.929197,40.401437,"34067214060000","PNPL",93,4309420,"Small",1,NA
-80.928482,39.709598,"34111245990000","PNPL",0,10884613,"Small",1,NA
-80.928461,39.709587,"34111246010000","PNPL",0,10765351,"Small",1,NA
-80.927909,40.020043,"34013208600000","PNPL",0,8049192,"Small",1,NA
-80.927844,40.02007,"34013208590000","PNPL",0,12612262,"Small",1,NA
-80.927656,40.020147,"34013207290000","PNPL",0,11293445,"Small",1,NA
-80.927198,39.641962,"34111243850100","PNPL",0,5133285,"Small",1,NA
-80.9271,39.641865,"34111243860000","PNPL",0,5699284,"Small",1,NA
-80.927071,39.641914,"34111243890000","PNPL",0,5355828,"Small",1,NA
-80.927038,39.641963,"34111243880000","PNPL",0,5131931,"Small",1,NA
-80.926951,39.688591,"34111248080000","PNPL",0,10725683,"Small",1,NA
-80.926894,39.688761,"34111248090000","PNPL",0,9345391,"Small",1,NA
-80.926861,39.688799,"34111248100000","PNPL",0,13784508,"Small",1,NA
-80.926103,40.412765,"34067215450000","PNPL",0,7377331,"Small",1,NA
-80.926065,40.412721,"34067215500000","PNPL",0,9722700,"Small",1,NA
-80.925576,40.511093,"34019223190000","PNPL",250,7755951,"Small",1,NA
-80.92537,39.775985,"34111245910000","PNPL",0,11101123,"Small",1,NA
-80.925369,39.776048,"34111245920000","PNPL",0,13608927,"Small",1,NA
-80.925306,39.776146,"34111246100000","PNPL",0,9600386,"Small",1,NA
-80.925245,39.776184,"34111245960000","PNPL",0,12240843,"Small",1,NA
-80.925243,39.776244,"34111246090000","PNPL",0,11265389,"Small",1,NA
-80.925149,40.681542,"34019221040000","PNPL",3664,1774728,"Small",1,NA
-80.925005,40.68154,"34019221030000","PNPL",12055,2427743,"Medium",2,NA
-80.924751,40.594084,"34019225930000","PNPL",231,4889193,"Small",1,NA
-80.924329,39.825449,"34111245650000","PNPL",0,10553547,"Small",1,NA
-80.924231,39.82553,"34111245670000","PNPL",0,8025584,"Small",1,NA
-80.924184,39.825571,"34111245680000","PNPL",0,11281994,"Small",1,NA
-80.924133,39.825611,"34111245660000","PNPL",0,10312967,"Small",1,NA
-80.921687,39.862626,"34013207850000","PNPL",0,6795596,"Small",1,NA
-80.921658,39.862645,"34013209500000","PNPL",0,7106228,"Small",1,NA
-80.921604,39.86268,"34013207900000","PNPL",0,6540303,"Small",1,NA
-80.92155,39.862715,"34013207890000","PNPL",0,5428605,"Small",1,NA
-80.921481,39.953171,"34013211970000","PNPL",0,3608601,"Small",1,NA
-80.921464,39.953133,"34013211960000","PNPL",0,11768235,"Small",1,NA
-80.921451,39.953094,"34013211980000","PNPL",0,11505302,"Small",1,NA
-80.921434,39.953053,"34013211950000","PNPL",0,10963478,"Small",1,NA
-80.921417,39.953014,"34013211940000","PNPL",0,13548812,"Small",1,NA
-80.920869,40.445072,"34081205380000","PNPL",93,2830266,"Small",1,NA
-80.920848,40.44492,"34081206620000","PNPL",0,4150893,"Small",1,NA
-80.92084,39.783373,"34111247760000","PNPL",0,8778231,"Small",1,NA
-80.920803,39.783428,"34111247750000","PNPL",0,8008530,"Small",1,NA
-80.919369,40.09239,"34013209010000","PNPL",0,5130879,"Small",1,NA
-80.919315,40.092425,"34013208610000","PNPL",0,6231287,"Small",1,NA
-80.919209,40.092501,"34013208640000","PNPL",0,5877655,"Small",1,NA
-80.9191,40.092574,"34013208760000","PNPL",0,7302290,"Small",1,NA
-80.916806,40.520608,"34081205200000","PNPL",184,2937322,"Small",1,NA
-80.91653,40.37019,"34067215440000","PNPL",0,8608322,"Small",1,NA
-80.916524,40.370135,"34067215430000","PNPL",0,8295205,"Small",1,NA
-80.916257,39.841523,"34111247460000","PNPL",0,6431255,"Small",1,NA
-80.916227,39.841573,"34111247450000","PNPL",0,12631317,"Small",1,NA
-80.916164,39.84155,"34111247470000","PNPL",0,12621269,"Small",1,NA
-80.916079,39.764567,"34111246620000","PNPL",0,8137010,"Small",1,NA
-80.91603,39.764555,"34111246630000","PNPL",0,9238751,"Small",1,NA
-80.916005,39.764546,"34111246610000","PNPL",0,6816774,"Small",1,NA
