Depth,Al_wt%,Si_wt%,K_wt%,Ti_wt%,Fe_wt%,S_wt%,Mg_wt%,Ca_wt%,Sr_wt%,P_wt%,Mo_ppm,V_ppm,U_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Th_ppm,Rb_ppm,Zr_ppm,Pb_ppm,chemofacies,Factor1,Factor2,Factor3,TOC_(wt.%),Total_Porosity,Quartz,Plagioclase,K-Feldspar,Calcite,Siderite,Ankerite,Dolomite,Pyrite,Fluorapatite,Barite,Total_Clay,MBI
6237,6.51,23.11,2.2,0.43,3.12,1.33,0.74,10.1,0.05,0.15,1.5,118.15,11.31,98.52,32.36,80.11,10.42,46.39,128.18,10.64,2,0.545086435280381,-0.858866519938689,0.635090708637545,2.268437500000002,0.05056537267080759,23.739999999999995,4.959999999999983,0.26000000000000423,14.040000000000017,0,3.7399999999999958,2.4799999999999915,2.2600000000000042,0,1,47.260000000000005,0.4052000000000001
6237.6,5.17,23.27,1.64,0.001,2.78,1.09,0.65,14.07,0.06,0.17,1.5,10,10.445,104.4,39.26,185.04,8.47,82.74,178.52,11.83,2,0.729864015775571,-0.986693889499848,0.767773875961163,2.2750000000000052,0.0497361801242233,23.810588235294155,5.242352941176625,0.18941176470584387,13.757647058823375,0,3.8105882352941562,2.6211764705883125,2.1894117647058438,0,1,47.189411764705845,0.4037882352941169
6238,3.05,15.52,1.62,0.22,2.15,0.84,0.63,22.93,0.07,0.12,1.5,52.29,10.0125,99.29,7.5,45.94,4.83,20.72,137.43,10.35,2,-0.230570482104021,-0.610451846046783,0.939205396028624,2.279375000000001,0.04918338509316795,23.857647058823524,5.430588235294101,0.1423529411764749,13.5694117647059,0,3.857647058823525,2.7152941176470504,2.142352941176475,0,1,47.142352941176476,0.4028470588235295
6238.6,4.29,21.58,1.31,0.001,2.66,1.16,1.07,16.78,0.05,0.26,1.5,10,9.79625,99.31,38.54,184.11,7.8,27.53,154.67,10.23,2,0.267080108020306,-0.977916431782876,0.511335297467752,2.285937500000004,0.04835419254658366,23.928235294117684,5.712941176470743,0.07176470588231443,13.287058823529257,0,3.9282352941176857,2.8564705882353714,2.0717647058823143,0,1,47.071764705882316,0.40143529411764634
6239,6.77,26.02,2.32,0.001,3.27,1.58,1.48,7.18,0.03,0.13,1.5,10,9.688125,102.49,51.35,154.84,11.61,47.25,139.97,9.04,2,0.950280325025717,-0.688326608174885,0.43704434751926,2.2903124999999998,0.0478013975155283,23.975294117647053,5.901176470588219,0.024705882352945463,13.098823529411781,0,3.9752941176470546,2.9505882352941093,2.0247058823529454,0,1,47.02470588235295,0.40049411764705894
6239.6,7.68,26.24,2.56,0.001,3.4,1.62,1.45,5.98,0.03,0.18,1.5,10,9.6340625,112.11,46.64,123.33,9.98,54.13,115.9,13.19,2,0.928860265162196,-0.598305245941049,0.304209147292892,2.296875000000003,0.04697220496894402,23.974342105263137,6,0.051315789473727905,13.384868421052959,0.025657894736863952,4.076973684210592,2.948684210526272,2.025657894736864,0,0.974342105263136,46.53815789473645,0.40359210526316097
6240,6.26,25.03,1.98,0.42,3.22,1.75,1.25,10.01,0.05,0.23,1.5,122.85,9.60703125,111.27,41.99,126.84,10.41,41.64,152.06,16.47,2,0.632832216334618,-1.14941244162861,0.255716890593844,2.3012499999999987,0.046419409937888664,23.948026315789477,6,0.10394736842104908,13.779605263157869,0.05197368421052454,4.155921052631574,2.896052631578951,2.0519736842105245,0,0.9480263157894755,46.06447368421056,0.40727631578947343
6240.6,6.63,24.79,2.02,0.39,2.9,1.41,1.09,11.55,0.05,0.14,1.5,102.8,9.593515625,85.77,46.18,95.73,10.06,41.87,133.45,9.85,2,0.59375825056077,-0.847675633863066,0.563334713782396,2.307812500000002,0.04559021739130437,23.908552631578925,6,0.18289473684215055,14.371710526316129,0.09144736842107527,4.2743421052632256,2.8171052631578495,2.0914473684210755,0,0.9085526315789247,45.35394736842065,0.4128026315789506
6241,4.53,19.04,1.33,0.001,2.76,1.59,0.92,19.24,0.08,0.28,1.5,10,9.5867578125,102.68,40.55,95.04,10.04,26.96,123.39,10.54,2,-0.194078957530772,-0.652513657038941,0.133600243281078,2.297727272727283,0.045382988505746964,23.882236842105264,6,0.23552631578947172,14.766447368421037,0.11776315789473586,4.353289473684208,2.7644736842105284,2.117763157894736,0,0.8822368421052641,44.88026315789475,0.41648684210526304
6241.6,4.89,20.85,1.67,0.001,2.42,0.98,0.3,15.97,0.07,0.25,1.5,10,9.58337890625,83.83,41.98,101.9,10.29,31.13,121.08,8.68,2,-0.0312031138292089,-0.468147252253641,0.451248514804935,2.2609090909090757,0.0456450574712644,23.842763157894712,6,0.31447368421057315,15.358552631579299,0.15723684210528657,4.47171052631586,2.685526315789427,2.1572368421052865,0,0.8427631578947135,44.16973684210484,0.42201315789474014
6242,4.37,19.65,1.2,0.001,2.4,1.01,1.67,20.12,0.07,0.12,1.5,10,9.581689453125,94.1,29.9,56.79,6.77,23.53,132.47,8.7,2,-0.00278052506616262,-0.680568158029984,0.769763072619518,2.2363636363636417,0.04581977011494242,23.816447368421052,6,0.3671052631578943,15.753289473684207,0.18355263157894716,4.550657894736841,2.632894736842106,2.183552631578947,0,0.8164473684210528,43.69605263157895,0.4256973684210526
6242.6,3.98,17.99,1.28,0.001,2.56,1.03,0.3,19.15,0.08,0.19,1.5,10,9.5808447265625,110.79,31.66,86.1,6.57,71.83,141.95,5,2,0.0226984178601509,-0.781556746045623,0.857064575633095,2.1995454545454343,0.046081839080459853,23.776973684210503,6,0.4460526315789958,16.34539473684247,0.2230263157894979,4.669078947368494,2.5539473684210043,2.223026315789498,0,0.7769736842105022,42.98552631578904,0.4312236842105297
6243,3.96,17.81,1.29,0.3,2.41,1.74,0.91,18.63,0.08,0.09,1.5,86.71,9.58042236328125,88.6,26.73,78.32,11.55,27.39,163.28,10.02,2,-0.01394381440614,-0.662883398716431,0.469553956309491,2.175,0.046256551724137875,23.750657894736843,6,0.49868421052631695,16.740131578947377,0.24934210526315848,4.748026315789476,2.501315789473683,2.2493421052631586,0,0.7506578947368415,42.51184210526315,0.4349078947368422
6243.6,6.84,26.32,2.07,0.001,3.08,1.46,0.95,9.2,0.05,0.14,1.5,10,9.58021118164062,114.37,36.29,78.38,11.82,108.65,146.47,12.73,2,0.908785128859703,-0.534838154404165,0.650636208355884,2.138181818181793,0.04651862068965531,23.71118421052629,6,0.5776315789474185,17.332236842105637,0.28881578947370923,4.866447368421127,2.4223684210525818,2.288815789473709,0,0.7111842105262908,41.801315789473236,0.4404342105263193
6244,6.36,22.01,1.82,0.36,3.46,2.61,1.19,14.94,0.07,0.18,1.5,107.41,9.58010559082031,87.81,75.59,60.57,6.86,41.28,127.7,11.92,2,0.284258112479657,-1.01280209497756,-0.205012047945324,2.1136363636363584,0.04669333333333333,23.68486842105263,6,0.6302631578947396,17.72697368421055,0.3151315789473698,4.945394736842109,2.3697368421052603,2.3151315789473697,0,0.6848684210526301,41.32763157894735,0.4441184210526318
6244.6,6.2,23.18,1.96,0.4,3.45,2.1,1.55,11.73,0.06,0.15,1.5,107.75,9.58,126.3,45.9,73.78,7.55,41.81,136.63,21.2,2,0.470423450871505,-1.11021907849566,0.0160334456618175,2.0768181818181515,0.046955402298850764,23.64539473684208,6,0.709210526315841,18.31907894736881,0.3546052631579205,5.063815789473761,2.2907894736841588,2.3546052631579206,0,0.6453947368420795,40.61710526315743,0.4496447368421089
6245,5.9,22.37,1.77,0.001,3.1,1.81,1.13,13.19,0.06,0.1,1.5,10,11.32,114.86,45.63,52.41,9.96,93.05,153.07,15.88,2,0.580357567246727,-0.710639561866387,0.373959410117023,2.052272727272717,0.04713011494252879,23.61907894736842,6,0.7618421052631622,18.713815789473717,0.3809210526315811,5.142763157894743,2.2381578947368377,2.380921052631581,0,0.6190789473684188,40.14342105263154,0.4533289473684214
6245.6,6.53,24.84,2.01,0.001,3.3,1.99,0.76,11.04,0.05,0.11,1.5,10,12.19,103.1,44.43,48.13,9.27,97.3,163.21,20.48,2,0.763608378022222,-0.530487016347747,0.236823937730978,2.002962962962913,0.046644423963133015,23.57960526315787,6,0.8407894736842637,19.305921052631977,0.42039473684213186,5.2611842105263955,2.159210526315736,2.4203947368421317,0,0.5796052631578681,39.432894736841625,0.4588552631578985
6246,4.92,19.52,1.55,0.001,2.56,0.98,1.05,17.57,0.06,0.15,1.5,10,12.625,100.64,43.73,76.62,6.51,32.58,107.4,7.8,2,0.0152620958496099,-0.89122254347354,0.650526484750606,1.9659259259259103,0.046139354838709526,23.553289473684206,6,0.8934210526315849,19.700657894736885,0.44671052631579244,5.3401315789473776,2.106578947368415,2.4467105263157922,0,0.5532894736842076,38.959210526315736,0.462539473684211
6246.6,5.73,22.45,1.96,0.001,2.91,1.39,0.81,11.64,0.04,0.2,1.5,10,12.8425,118.16,33.95,75.22,10.88,42.13,124.2,9.75,2,0.316869548471684,-0.696944884463543,0.486422589121876,1.910370370370322,0.04538175115207315,23.513815789473657,6,0.9723684210526863,20.29276315789515,0.48618421052634314,5.458552631579029,2.0276315789473136,2.486184210526343,0,0.5138157894736568,38.24868421052582,0.46806578947368804
6247,4.83,20.11,1.54,0.001,3.03,1.71,0.78,15.75,0.06,0.19,1.5,10,12.95125,104.13,43.12,82.89,22.25,33.98,134.22,13.86,2,-0.0611403028244063,-0.380955249919721,-0.135271714562053,1.8733333333333193,0.04487668202764966,23.487499999999997,6,1.0250000000000075,20.687500000000057,0.5125000000000037,5.537500000000011,1.9749999999999925,2.5125000000000037,0,0.48749999999999627,37.774999999999935,0.47175000000000056
6247.6,5.09,20.58,1.77,0.38,3.16,1.66,1.63,14.32,0.06,0.17,1.5,98.01,13.005625,117.35,39.18,72,11.46,39.62,147.79,16.72,2,0.301031063787591,-1.23553909305102,0.305457811363268,1.817777777777731,0.044119078341013286,23.448026315789445,6,1.103947368421109,21.279605263158317,0.5519736842105545,5.655921052631664,1.896052631578891,2.5519736842105543,0,0.4480263157894455,37.06447368421002,0.47727631578947766
6248,6.01,22.45,2.06,0.001,3.12,1.52,0.65,11.16,0.04,0.1,1.5,10,13.06,97.16,36.26,66.79,13.16,41.88,110.66,13.04,2,0.332471402508965,-0.312515696159575,0.269724053541113,1.7807407407407283,0.0436140092165898,23.421710526315785,6,1.15657894736843,21.674342105263225,0.578289473684215,5.734868421052645,1.84342105263157,2.5782894736842152,0,0.421710526315785,36.590789473684126,0.4809605263157901
6248.6,5.33,20.13,1.64,0.001,2.93,1.43,1.88,13.9,0.05,0.05,1.5,10,13,110.49,45.39,53.37,8.33,39.04,113.8,12.83,2,0.278506544046944,-0.873381531244673,0.458693605245494,1.7251851851851399,0.04285640552995342,23.382236842105236,6,1.2355263157895315,22.26644736842149,0.6177631578947658,5.853289473684297,1.7644736842104685,2.6177631578947658,0,0.38223684210523423,35.88026315789422,0.48648684210526727
6249,5.94,22.24,1.84,0.001,2.84,0.97,0.84,13.34,0.06,0.1,1.5,10,12.97,103.83,27.24,59.34,13.27,95.44,140.97,10.66,2,0.568172274766146,-0.571037239767899,0.879009432194945,1.6881481481481373,0.04235133640552993,23.355921052631572,6,1.2881578947368528,22.661184210526397,0.6440789473684264,5.932236842105279,1.7118421052631472,2.6440789473684263,0,0.3559210526315736,35.406578947368324,0.49017105263157973
6249.6,5.77,21.34,1.79,0.34,2.79,0.78,1.84,14.36,0.05,0.05,1.5,106.62,12.955,88.19,7.5,72.86,11.55,38.08,112.71,9.55,2,0.470352149295108,-0.810169972110651,1.06340087292851,1.632592592592549,0.04159373271889356,23.316447368421024,6,1.367105263157954,23.253289473684656,0.683552631578977,6.050657894736931,1.632894736842046,2.6835526315789773,0,0.31644736842102295,34.69605263157841,0.4956973684210568
6250,6.85,23.85,2.37,0.001,3.08,1.31,0.8,10.09,0.05,0.17,1.5,10,12.9475,91.45,33.38,79.45,12.07,114.72,136.5,8.49,2,0.909782406695465,-0.532738721184381,0.818258894715991,1.5955555555555463,0.04108866359447007,23.290131578947364,6,1.4197368421052754,23.648026315789565,0.7098684210526377,6.129605263157913,1.5802631578947246,2.709868421052638,0,0.2901315789473623,34.22236842105252,0.49938157894736934
6250.6,7.05,24.3,2.31,0.001,3.11,1.14,0.92,9.18,0.04,0.15,1.5,10,12.94375,100.18,7.5,68.51,6.83,117.29,151.07,10.85,2,1.09826392851757,-0.527756022787966,1.18454900509506,1.5399999999999578,0.040331059907833686,23.25065789473681,6,1.498684210526377,24.240131578947825,0.7493421052631885,6.2480263157895655,1.501315789473623,2.7493421052631883,0,0.25065789473681155,33.51184210526261,0.5049078947368464
6251,4.43,13.71,0.47,0.001,2.3,1.04,1.05,35.34,0.42,0.02,7.91,10,12.941875,100.21,31.65,41.86,51.9,13.53,60.42,5,4,-2.34273437644907,0.238752263969147,-1.39289617704696,1.5029629629629553,0.0398259907834102,23.22434210526315,6,1.551315789473698,24.634868421052737,0.775657894736849,6.326973684210547,1.448684210526302,2.775657894736849,0,0.22434210526315101,33.03815789473672,0.5085921052631589
6251.6,4.2,18.29,1.32,0.001,2.68,1.05,0.3,18.6,0.06,0.14,1.5,10,12.9409375,102.21,26.27,54.75,9.26,31.51,117.96,9.71,2,-0.203695929919071,-0.537013483113594,0.572779517784708,1.4474074074073668,0.03906838709677382,23.1848684210526,6,1.6302631578947995,25.226973684210996,0.8151315789473997,6.445394736842199,1.3697368421052005,2.8151315789474,0,0.18486842105260026,32.32763157894681,0.5141184210526359
6252,3.64,16.25,1.04,0.21,2.39,0.88,1.07,23.38,0.08,0.14,1.5,59.01,12.94046875,97.54,28.26,156.94,6.39,53.71,117.49,7.67,2,-0.0416341405502815,-1.2891330777578,0.843038299455673,1.410370370370364,0.03856331797235034,23.15855263157894,6,1.6828947368421205,25.621710526315905,0.8414473684210603,6.52434210526318,1.3171052631578795,2.8414473684210604,0,0.15855263157893973,31.853947368420915,0.5178026315789485
6252.6,4.25,18.3,1.29,0.27,2.42,0.83,1.01,20.61,0.07,0.09,1.5,72.5,12.940234375,85.4,34.52,76.88,7.95,23.31,120.37,5,2,-0.0857599478407487,-1.01740706382332,0.895528138458029,1.3548148148147758,0.03780571428571396,23.11907894736839,6,1.761842105263222,26.213815789474165,0.880921052631611,6.642763157894834,1.238157894736778,2.880921052631611,0,0.11907894736838898,31.143421052631002,0.5233289473684256
6253,6.32,23.36,1.97,0.001,2.82,0.97,1.52,11.25,0.04,0.14,1.5,10,12.9401171875,106.85,32.33,63.98,9.8,41.57,119.74,10.83,2,0.492729441047958,-0.732597651760904,0.751695533974513,1.3177777777777733,0.037300645161290474,23.09276315789473,6,1.8144736842105433,26.608552631579073,0.9072368421052717,6.721710526315815,1.1855263157894567,2.907236842105272,0,0.09276315789472833,30.66973684210511,0.5270131578947381
6253.6,5.1,22.4,1.49,0.37,2.8,1.08,0.85,16.22,0.07,0.15,1.5,87.18,12.94005859375,108.28,32.73,65.05,9.56,30.86,162.95,10.25,2,0.196432694033913,-1.15395276268771,0.790275180330273,1.2622222222221848,0.03654304147465409,23.053289473684178,6,1.8934210526316446,27.200657894737333,0.9467105263158223,6.840131578947467,1.1065789473683554,2.9467105263158224,0,0.05328947368417769,29.9592105263152,0.5325394736842152
6254,6.38,24.74,1.97,0.001,3.02,1.29,1.06,12.02,0.04,0.18,1.5,10,12.940029296875,102.5,28.45,69.13,28.56,39.95,132.1,12.91,2,0.317844918810762,-0.0599867309850038,0.142202079328135,1.225185185185182,0.03603797235023061,23.026973684210517,6,1.946052631578966,27.595394736842245,0.973026315789483,6.919078947368449,1.053947368421034,2.973026315789483,0,0.026973684210517046,29.485526315789308,0.5362236842105277
6254.6,6.48,24.46,1.98,0.001,2.93,1.36,1.18,12.41,0.05,0.12,1.5,10,12.9400146484375,92.74,29.84,54.46,8.89,39.05,128.35,11.22,2,0.478325805664623,-0.502619221888878,0.617089158912453,1.1696296296295938,0.03528036866359423,22.9894736842105,5.989473684210498,1.9894736842104983,27.94736842105249,0.9894736842104982,6.957894736841993,1.0421052631580072,2.9894736842104983,0.010526315789501795,0,29.094736842105515,0.539684210526315
6255,6.77,23.35,2.17,0.001,2.94,2.61,1.18,9.71,0.04,0.1,1.5,10,12.94,97.96,38.65,72.32,10.65,44.75,133.16,18.4,2,0.552789667489195,-0.357041450692277,-0.129553444140144,1.132592592592591,0.034775299539170745,22.967313019390573,5.967313019390574,1.967313019390574,27.83656509695287,0.967313019390574,6.869252077562296,1.130747922437704,2.967313019390574,0.032686980609426014,0,29.294182825484835,0.5390193905817172
6255.6,6.48,22.55,1.61,0.001,2.47,1.41,1.08,18.92,0.07,0.08,1.5,10,11.795,84.85,7.5,59.72,6.49,27.33,99.66,8.95,2,0.15017084085317,-0.230350305982028,0.701256240095428,1.0770370370370026,0.03401769585253436,22.93407202216064,5.934072022160637,1.9340720221606373,27.670360110803188,0.9340720221606372,6.736288088642549,1.2637119113574509,2.9340720221606373,0.06592797783936273,0,29.593351800554263,0.5380221606648191
6256,2.71,10.27,0.78,0.001,2.02,0.66,0.3,32.58,0.11,0.06,1.5,10,11.2225,78.24,7.5,36.18,8.165,43.52,62.88,5,4,-0.909898160859882,-0.19705678290764,0.782571535091275,1.04,0.03351262672811088,22.911911357340713,5.911911357340713,1.911911357340713,27.559556786703567,0.911911357340713,6.647645429362852,1.3523545706371478,2.911911357340713,0.08808864265928695,0,29.792797783933583,0.5373573407202215
6256.6,6.04,24.25,1.83,0.42,3,1.23,0.8,12.89,0.05,0.1,1.5,96.47,10.65,100.49,33.94,56.76,9.84,36.58,158.63,13.53,2,0.474038301453625,-0.81992971566035,0.681050588636495,1.0553846153846245,0.033613461538461564,22.878670360110775,5.878670360110776,1.8786703601107764,27.39335180055388,0.8786703601107764,6.5146814404431055,1.4853185595568947,2.8786703601107764,0.12132963988922367,0,30.091966759003014,0.5363601108033234
6257,6.04,24.33,2.05,0.45,3.02,1.23,0.93,10.65,0.05,0.14,1.5,102.4,10.755,78.33,39.86,54.2,10.3,41.08,159.67,12.13,2,0.583418653988904,-0.767575206545457,0.695411689170196,1.0656410256410251,0.033690384615384573,22.856509695290853,5.856509695290852,1.8565096952908522,27.28254847645426,0.8565096952908521,6.426038781163409,1.5739612188365917,2.856509695290852,0.1434903047091479,0,30.29141274238233,0.5356952908587256
6257.6,7.27,26.14,2.3,0.47,3.05,1.36,1.88,9.33,0.04,0.11,1.5,129.65,10.86,114.82,37.84,65.83,10.39,47,141.66,12.1,2,0.861408336574208,-1.18834087269719,0.764752575099898,1.0810256410256494,0.03380576923076926,22.823268698060915,5.823268698060915,1.8232686980609154,27.116343490304576,0.8232686980609154,6.293074792243662,1.7069252077563384,2.8232686980609154,0.1767313019390846,0,30.590581717451762,0.5346980609418275
6258,8.43,29.84,2.46,0.51,3.18,1.28,1.32,7.42,0.04,0.03,1.5,141.59,10.89,102.3,42.6,55.36,9.08,44.8,146.15,8.74,2,1.05895552456077,-1.04919499575146,0.953260878188601,1.09128205128205,0.03388269230769226,22.80110803324099,5.8011080332409914,1.8011080332409912,27.005540166204955,0.8011080332409912,6.204432132963965,1.7955678670360353,2.801108033240991,0.19889196675900883,0,30.79002770083108,0.5340332409972298
6258.6,6.49,24.98,2.01,0.001,3.18,1.31,1.91,11.39,0.04,0.14,1.5,10,10.92,101.87,36.62,73.29,10.41,39.42,118.4,12.84,2,0.600565909914548,-0.595991896475258,0.500824238265461,1.1066666666666745,0.03399807692307694,22.767867036011054,5.767867036011054,1.7678670360110544,26.839335180055272,0.7678670360110544,6.071468144044218,1.9285318559557822,2.7678670360110544,0.23213296398894553,0,31.08919667590051,0.5330360110803317
6259,6.57,26.05,2,0.001,2.96,1.03,1.11,10.78,0.05,0.14,1.5,10,11.04,101.45,7.5,60.03,8.88,95.58,142.25,10.35,2,0.869439033213962,-0.417943332042895,1.11045144728371,1.1169230769230751,0.034074999999999946,22.74570637119113,5.7457063711911305,1.7457063711911303,26.72853185595565,0.7457063711911303,5.982825484764521,2.017174515235479,2.7457063711911305,0.25429362880886974,0,31.288642659279827,0.532371191135734
6259.6,6.24,25.17,1.98,0.4,2.94,1.14,0.81,11.13,0.05,0.14,1.5,114.16,11.1,85.53,46.67,62.31,11.61,40.52,138.59,12.16,2,0.480502588966102,-0.864433570685929,0.588268439359101,1.1323076923076996,0.03419038461538463,22.712465373961194,5.7124653739611935,1.7124653739611935,26.56232686980597,0.7124653739611935,5.849861495844774,2.150138504155226,2.7124653739611935,0.2875346260388065,0,31.587811634349258,0.5313739612188358
6260,5.35,23.26,1.56,0.001,2.73,1.15,1.05,15.9,0.07,0.16,1.5,10,11.13,82.33,37.67,71.64,8.36,31.49,119,9.95,2,0.147492265969997,-0.541602874236516,0.546243864628289,1.1425641025641002,0.03426730769230764,22.69030470914127,5.6903047091412695,1.6903047091412693,26.451523545706348,0.6903047091412693,5.761218836565077,2.238781163434923,2.6903047091412695,0.3096952908587307,0,31.787257617728578,0.5307091412742381
6260.6,1.86,8.49,1.11,0.12,1.95,1.78,0.87,32.54,0.16,0.02,1.5,31.76,11.145,94.95,7.5,88.29,34.17,42.66,55.28,8.77,4,-1.20767282545997,0.246607241025934,-0.320727763673791,1.1579487179487244,0.034382692307692315,22.657063711911334,5.6570637119113325,1.6570637119113325,26.285318559556664,0.6570637119113325,5.62825484764533,2.37174515235467,2.6570637119113325,0.34293628808866744,0,32.086426592798006,0.52971191135734
6261,4.35,19.73,1.33,0.28,2.7,1.26,0.98,16.83,0.08,0.12,1.5,69.44,11.1525,112.48,27.44,100.42,8.3,28.71,138.63,10.87,2,0.0387234415128799,-1.02720918147554,0.6250140113254,1.1682051282051251,0.034459615384615325,22.63490304709141,5.6349030470914085,1.6349030470914083,26.174515235457044,0.6349030470914083,5.539612188365633,2.4603878116343667,2.6349030470914085,0.3650969529085916,0,32.285872576177326,0.5290470914127423
6261.6,7.56,28.32,2.29,0.44,3.03,1.21,1.62,8.14,0.05,0.09,1.5,125.43,11.16,97.01,31.58,69.46,8.88,45.75,134.47,14.23,2,0.894923268651408,-0.989283766631436,0.807371091272965,1.1835897435897496,0.03457500000000001,22.60166204986147,5.6016620498614715,1.6016620498614715,26.008310249307357,0.6016620498614716,5.406648199445886,2.5933518005541134,2.6016620498614715,0.39833795013852835,0,32.58504155124675,0.5280498614958442
6262,5.25,21.8,1.5,0.3,2.63,1.06,1.02,16.86,0.09,0.03,1.5,72.79,11.155,105.37,30.6,75.79,9.99,33.53,122.01,7.11,2,0.119673170416863,-0.885962951046068,0.815581757861691,1.1938461538461502,0.03465192307692301,22.579501385041546,5.579501385041548,1.5795013850415474,25.897506925207736,0.5795013850415474,5.318005540166189,2.6819944598338106,2.5795013850415476,0.4204986149584526,0,32.784487534626074,0.5273850415512464
6262.6,5.5,24.41,1.61,0.001,2.75,1,1.87,12.69,0.05,0.07,1.5,10,11.15,108.4,28.51,67.23,26.07,36.42,110.11,9.83,2,0.254526745439776,-0.238613419519712,0.428545580097223,1.2092307692307747,0.034767307692307695,22.54626038781161,5.546260387811611,1.5462603878116106,25.731301939058053,0.5462603878116107,5.185041551246442,2.8149584487535573,2.5462603878116106,0.4537396121883893,0,33.0836565096955,0.5263878116343483
6263,4.72,21.72,1.39,0.001,2.61,0.92,0.77,16.3,0.07,0.03,1.5,10,10.405,67.75,27.44,64.82,9.44,81.75,110.44,10.12,2,0.29079963462258,-0.245473716264472,0.833196856942095,1.2194871794871753,0.0348442307692307,22.524099722991686,5.524099722991687,1.5240997229916866,25.620498614958432,0.5240997229916865,5.0963988919667464,2.903601108033254,2.5240997229916866,0.4759002770083135,0,33.28310249307482,0.5257229916897506
6263.6,5.38,24.63,1.55,0.001,2.65,1.07,0.86,15.63,0.06,0.09,1.5,10,10.0325,86.19,33.04,65.9,7.8,30.92,96.17,9.55,2,0.135130613501075,-0.359768808407905,0.601025171526429,1.2348717948717995,0.03495961538461538,22.49085872576175,5.49085872576175,1.4908587257617496,25.45429362880875,0.4908587257617497,4.963434903046998,3.036565096953001,2.4908587257617496,0.5091412742382503,0,33.582271468144256,0.5247257617728525
6264,5.55,26.2,1.7,0.001,2.51,0.88,1.51,12.73,0.06,0.03,1.5,10,9.84625,110.67,7.5,64.63,9.95,87.48,128.45,11.3,2,0.695265683670221,-0.473208950204453,1.14259256443117,1.2431067961165019,0.03506673170731694,22.468698060941826,5.468698060941826,1.4686980609418256,25.343490304709128,0.46869806094182553,4.874792243767303,3.125207756232698,2.4686980609418256,0.5313019390581745,0,33.78171745152357,0.5240609418282548
6264.6,5.62,26.59,1.73,0.001,2.68,1.05,1.07,11.65,0.06,0.06,1.5,10,9.753125,91.28,39.6,92.87,9.12,93.79,142.19,10.62,2,0.7670732943446,-0.621601019833771,0.898816777293565,1.252427184466022,0.035277463414634135,22.43545706371189,5.435457063711889,1.4354570637118889,25.177285318559445,0.43545706371188886,4.741828254847555,3.2581717451524446,2.4354570637118886,0.5645429362881111,0,34.080886426593,0.5230637119113567
6265,6.21,27.31,1.92,0.37,2.72,1.01,1.5,9.81,0.05,0.02,1.5,111.05,9.66,75.08,33.92,82.16,8.73,39.65,133.54,13.33,2,0.739394540241641,-0.766785865082158,0.859261008828303,1.258640776699026,0.03541795121951206,22.413296398891966,5.413296398891965,1.4132963988919647,25.066481994459824,0.41329639889196457,4.653185595567859,3.3468144044321417,2.4132963988919647,0.5867036011080354,0,34.28033240997232,0.5223988919667589
6265.6,7.38,29.8,2.31,0.001,2.67,0.97,1,7.13,0.04,0.1,1.5,10,10.155,76.13,26.68,78.96,11.68,109.59,142.15,11.63,2,1.17479599107884,-0.24442657051146,1.03242837164314,1.267961165048546,0.03562868292682926,22.380055401662027,5.380055401662028,1.380055401662028,24.90027700831014,0.3800554016620279,4.520221606648112,3.4797783933518884,2.3800554016620277,0.6199445983379721,0,34.57950138504175,0.5214016620498608
6266,1.78,7.51,0.37,0.001,1.66,0.76,1.96,36.87,0.21,0.08,1.5,10,10.4025,104.3,32.27,24,10.075,24.01,42.58,9.2,4,-1.5165863899689,-0.876506384937025,0.335361078854347,1.2741747572815498,0.03576917073170718,22.357894736842105,5.357894736842104,1.3578947368421037,24.78947368421052,0.3578947368421037,4.431578947368415,3.568421052631585,2.3578947368421037,0.6421052631578963,0,34.778947368421065,0.5207368421052632
6266.6,5.58,26.73,1.68,0.001,2.5,0.86,1.53,12.74,0.04,0.03,1.5,10,10.52625,85.35,36.19,77.17,8.47,34.98,102.29,8.05,2,0.469973593936892,-0.530246098374843,0.868159743332005,1.28349514563107,0.03597990243902438,22.324653739612167,5.324653739612167,1.324653739612167,24.623268698060834,0.3246537396121669,4.298614958448668,3.7013850415513323,2.3246537396121667,0.6753462603878331,0,35.0781163434905,0.5197396121883651
6267,4.28,22.67,1.35,0.31,2.53,0.9,1.3,16.1,0.07,0.13,1.5,90.05,10.588125,111.19,37.37,109.72,6.71,28.83,170.69,12.23,2,0.291578595682289,-1.37783831241774,0.864352802766473,1.289708737864074,0.0361203902439023,22.302493074792242,5.302493074792243,1.3024930747922427,24.512465373961213,0.30249307479224274,4.209972299168971,3.790027700831029,2.3024930747922427,0.6975069252077573,0,35.27756232686981,0.5190747922437673
6267.6,5.98,25.63,1.83,0.001,2.82,0.83,1.85,12.23,0.05,0.08,1.5,10,10.6190625,115.99,29.97,69.74,9.47,93.17,127.69,7.88,2,0.812947512509526,-0.849295790288781,1.13832575825625,1.299029126213594,0.0363311219512195,22.269252077562307,5.269252077562306,1.2692520775623062,24.34626038781153,0.26925207756230607,4.077008310249225,3.9229916897507757,2.269252077562306,0.7307479224376939,0,35.57673130193925,0.5180775623268692
