"Depth_ft","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Chemofacies","Formation","Core","chemofacies","Al_ppm","K/Al","Mg/Al","Rb/Al","Si/Al","Ti/Al","Zr/Al","Si/Ti","Cu/Al","Fe/Al","Ni/Al","Mo/Al","S/Al","U/Al","Zn/Al","Si/Ca","SGR","Sr/Ca","V/Al","Depth_ft","Factor1","Factor2","Factor3"
7933.6,1.68,6.28,0.35,0.001,2.125,0.7,0.3,38.11,0.14,0.14,1.5,10,2,15,7.5,7.5,17.22,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,16800,0.21,0.18,8.9e-05,3.7,6e-04,8.9e-05,6300,0.00045,1.3,0.00089,8.9e-05,0.42,0.00012,0.00045,0.16,90.48,0.0037,6e-04,7933.6,-1.72065678669623,1.18019661366856,0.00962910784702943
7934,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,5,"Point Pleasant FM","Washinton",4,31100,0.2,0.096,0.00029,2.4,0.00032,0.00067,7500,0.00024,0.23,0.00048,4.8e-05,0.21,6.4e-05,0.00024,0.2,93,0.00078,0.00032,7934,-1.19786209826776,1.29183012523765,0.379953909001751
7934.6,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,5,"Point Pleasant FM","Washinton",4,31100,0.2,0.096,0.00029,2.4,0.00032,0.00067,7500,0.00024,0.23,0.00048,4.8e-05,0.21,6.4e-05,0.00024,0.2,93,0.00078,0.00032,7934.6,-1.19786209826776,1.29183012523765,0.379953909001751
7935,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,5,"Point Pleasant FM","Washinton",4,31100,0.2,0.096,0.00029,2.4,0.00032,0.00067,7500,0.00024,0.23,0.00048,4.8e-05,0.21,6.4e-05,0.00024,0.2,93,0.00078,0.00032,7935,-1.19786209826776,1.29183012523765,0.379953909001751
7935.6,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,5,"Point Pleasant FM","Washinton",4,31100,0.2,0.096,0.00029,2.4,0.00032,0.00067,7500,0.00024,0.23,0.00048,4.8e-05,0.21,6.4e-05,0.00024,0.2,93,0.00078,0.00032,7935.6,-1.19786209826776,1.29183012523765,0.379953909001751
7936,1.21,3.9,0.26,0.001,1.685,0.49,0.3,41.14,0.12,0.02,1.5,10,2,15,7.5,7.5,16.545,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,12100,0.21,0.25,0.00012,3.2,0.00083,0.00012,3900,0.00062,1.4,0.0012,0.00012,0.4,0.00017,0.00062,0.095,86.34,0.0029,0.00083,7936,-1.74435051828164,1.18800419543048,0.187571351184819
7936.6,1.21,3.9,0.26,0.001,1.685,0.49,0.3,41.14,0.12,0.02,1.5,10,2,15,7.5,7.5,16.545,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,12100,0.21,0.25,0.00012,3.2,0.00083,0.00012,3900,0.00062,1.4,0.0012,0.00012,0.4,0.00017,0.00062,0.095,86.34,0.0029,0.00083,7936.6,-1.74435051828164,1.18800419543048,0.187571351184819
7937,6.96,20.37,2.17,0.001,2.64,1.3,0.87,14.55,0.06,0.21,1.5,10,2,15,7.5,92.85,16.4325,43.79,98.42,5,3,"Point Pleasant FM","Washinton",3,69600,0.31,0.12,0.00063,2.9,0.00014,0.0014,20000,0.00011,0.38,0.00022,2.2e-05,0.19,2.9e-05,0.0013,1.4,116.45,0.0041,0.00014,7937,0.417595405563845,1.08213761195736,0.478525686909236
7937.6,6.96,20.37,2.17,0.001,2.64,1.3,0.87,14.55,0.06,0.21,1.5,10,2,15,7.5,92.85,16.4325,43.79,98.42,5,3,"Point Pleasant FM","Washinton",3,69600,0.31,0.12,0.00063,2.9,0.00014,0.0014,20000,0.00011,0.38,0.00022,2.2e-05,0.19,2.9e-05,0.0013,1.4,116.45,0.0041,0.00014,7937.6,0.417595405563845,1.08213761195736,0.478525686909236
7938,7.56,21.5,2.24,0.001,2.49,1.13,0.78,13.55,0.05,0.09,1.5,10,2,15,7.5,65.88,16.37625,44.32,90.53,9.99,3,"Point Pleasant FM","Washinton",3,75600,0.3,0.1,0.00059,2.8,0.00013,0.0012,22000,9.9e-05,0.33,2e-04,2e-05,0.15,2.6e-05,0.00087,1.6,117.345,0.0037,0.00013,7938,0.485041416693013,1.26994520741127,0.488957347466304
7938.6,7.56,21.5,2.24,0.001,2.49,1.13,0.78,13.55,0.05,0.09,1.5,10,2,15,7.5,65.88,16.37625,44.32,90.53,9.99,3,"Point Pleasant FM","Washinton",3,75600,0.3,0.1,0.00059,2.8,0.00013,0.0012,22000,9.9e-05,0.33,2e-04,2e-05,0.15,2.6e-05,0.00087,1.6,117.345,0.0037,0.00013,7938.6,0.485041416693013,1.26994520741127,0.488957347466304
7939,6.21,17.73,1.91,0.001,2.39,1.12,1,17.85,0.06,0.13,1.5,10,2,15,7.5,43.78,16.348125,37.99,90.92,12.73,3,"Point Pleasant FM","Washinton",3,62100,0.31,0.16,0.00061,2.9,0.00016,0.0015,18000,0.00012,0.38,0.00024,2.4e-05,0.18,3.2e-05,7e-04,0.99,111.9525,0.0034,0.00016,7939,0.121225132182305,1.19909021776765,0.336779107541308
7939.6,6.21,17.73,1.91,0.001,2.39,1.12,1,17.85,0.06,0.13,1.5,10,2,15,7.5,43.78,16.348125,37.99,90.92,12.73,3,"Point Pleasant FM","Washinton",3,62100,0.31,0.16,0.00061,2.9,0.00016,0.0015,18000,0.00012,0.38,0.00024,2.4e-05,0.18,3.2e-05,7e-04,0.99,111.9525,0.0034,0.00016,7939.6,0.121225132182305,1.19909021776765,0.336779107541308
7940,3.27,10.38,0.92,0.001,1.57,0.95,0.65,30.29,0.1,0.03,1.5,10,2,15,7.5,17.37,16.3340625,20.28,62.32,5,5,"Point Pleasant FM","Washinton",4,32700,0.28,0.2,0.00062,3.2,0.00031,0.0019,10000,0.00023,0.48,0.00046,4.6e-05,0.29,6.1e-05,0.00053,0.34,96.05625,0.0033,0.00031,7940,-0.862604981891251,1.12924626726275,0.416135646414811
7940.6,3.27,10.38,0.92,0.001,1.57,0.95,0.65,30.29,0.1,0.03,1.5,10,2,15,7.5,17.37,16.3340625,20.28,62.32,5,5,"Point Pleasant FM","Washinton",4,32700,0.28,0.2,0.00062,3.2,0.00031,0.0019,10000,0.00023,0.48,0.00046,4.6e-05,0.29,6.1e-05,0.00053,0.34,96.05625,0.0033,0.00031,7940.6,-0.862604981891251,1.12924626726275,0.416135646414811
7941,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,5,"Point Pleasant FM","Washinton",4,27800,0.24,0.11,0.00043,3,0.00036,0.0013,8400,0.00027,0.35,0.00054,5.4e-05,0.2,7.2e-05,0.00027,0.23,91.868125,0.0022,0.00036,7941,-1.2685470971622,1.1170838251431,0.389662911597866
7941.6,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,5,"Point Pleasant FM","Washinton",4,27800,0.24,0.11,0.00043,3,0.00036,0.0013,8400,0.00027,0.35,0.00054,5.4e-05,0.2,7.2e-05,0.00027,0.23,91.868125,0.0022,0.00036,7941.6,-1.2685470971622,1.1170838251431,0.389662911597866
7942,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,5,"Point Pleasant FM","Washinton",4,27800,0.24,0.11,0.00043,3,0.00036,0.0013,8400,0.00027,0.35,0.00054,5.4e-05,0.2,7.2e-05,0.00027,0.23,91.868125,0.0022,0.00036,7942,-1.2685470971622,1.1170838251431,0.389662911597866
7942.6,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,5,"Point Pleasant FM","Washinton",4,27800,0.24,0.11,0.00043,3,0.00036,0.0013,8400,0.00027,0.35,0.00054,5.4e-05,0.2,7.2e-05,0.00027,0.23,91.868125,0.0022,0.00036,7942.6,-1.2685470971622,1.1170838251431,0.389662911597866
7943,4.35,12.08,1.35,0.001,1.46,1.06,0.3,29.76,0.1,0.9,1.5,10,2,15,7.5,24.15,16.323515625,21.77,60.68,5,4,"Point Pleasant FM","Washinton",4,43500,0.31,0.069,5e-04,2.8,0.00023,0.0014,12000,0.00017,0.34,0.00034,3.4e-05,0.24,4.6e-05,0.00056,0.41,102.8940625,0.0034,0.00023,7943,-1.21850534556972,0.735212631551752,-0.134803836485922
7943.6,4.35,12.08,1.35,0.001,1.46,1.06,0.3,29.76,0.1,0.9,1.5,10,2,15,7.5,24.15,16.323515625,21.77,60.68,5,4,"Point Pleasant FM","Washinton",4,43500,0.31,0.069,5e-04,2.8,0.00023,0.0014,12000,0.00017,0.34,0.00034,3.4e-05,0.24,4.6e-05,0.00056,0.41,102.8940625,0.0034,0.00023,7943.6,-1.21850534556972,0.735212631551752,-0.134803836485922
7944,0.55,1.67,0.06,0.001,0.89,0.87,0.3,43.75,0.12,0.02,4.16,10,2,15,7.5,7.5,16.3217578125,1.81,9.18,5,5,"Point Pleasant FM","Washinton",4,5500,0.11,0.55,0.00033,3,0.0018,0.0017,1700,0.0014,1.6,0.0027,0.00076,1.6,0.00036,0.0014,0.038,82.24703125,0.0027,0.0018,7944,-2.01800611442899,1.16553936460324,-0.217947046740865
7944.6,0.55,1.67,0.06,0.001,0.89,0.87,0.3,43.75,0.12,0.02,4.16,10,2,15,7.5,7.5,16.3217578125,1.81,9.18,5,5,"Point Pleasant FM","Washinton",4,5500,0.11,0.55,0.00033,3,0.0018,0.0017,1700,0.0014,1.6,0.0027,0.00076,1.6,0.00036,0.0014,0.038,82.24703125,0.0027,0.0018,7944.6,-2.01800611442899,1.16553936460324,-0.217947046740865
7945,0.53,1.62,0.07,0.001,0.48,0.65,0.3,44.64,0.12,0.02,1.5,10,2,15,7.5,7.5,16.32087890625,1.9,1.5,5,5,"Point Pleasant FM","Washinton",4,5300,0.13,0.57,0.00036,3.1,0.0019,0.00028,1600,0.0014,0.91,0.0028,0.00028,1.2,0.00038,0.0014,0.036,82.403515625,0.0027,0.0019,7945,-1.99197060548156,1.10063955705322,0.176555998046423
7945.6,0.53,1.62,0.07,0.001,0.48,0.65,0.3,44.64,0.12,0.02,1.5,10,2,15,7.5,7.5,16.32087890625,1.9,1.5,5,5,"Point Pleasant FM","Washinton",4,5300,0.13,0.57,0.00036,3.1,0.0019,0.00028,1600,0.0014,0.91,0.0028,0.00028,1.2,0.00038,0.0014,0.036,82.403515625,0.0027,0.0019,7945.6,-1.99197060548156,1.10063955705322,0.176555998046423
7946,3.88,11.29,1.17,0.001,1.37,0.89,0.67,29.38,0.1,0.57,1.5,10,2,15,7.5,28.41,16.320439453125,21.09,61.04,5,4,"Point Pleasant FM","Washinton",4,38800,0.3,0.17,0.00054,2.9,0.00026,0.0016,11000,0.00019,0.35,0.00039,3.9e-05,0.23,5.2e-05,0.00073,0.38,100.0017578125,0.0034,0.00026,7946,-1.05040104276497,0.80209737121279,0.149295200638765
7946.6,3.88,11.29,1.17,0.001,1.37,0.89,0.67,29.38,0.1,0.57,1.5,10,2,15,7.5,28.41,16.320439453125,21.09,61.04,5,4,"Point Pleasant FM","Washinton",4,38800,0.3,0.17,0.00054,2.9,0.00026,0.0016,11000,0.00019,0.35,0.00039,3.9e-05,0.23,5.2e-05,0.00073,0.38,100.0017578125,0.0034,0.00026,7946.6,-1.05040104276497,0.80209737121279,0.149295200638765
7947,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,4,"Point Pleasant FM","Washinton",3,64200,0.28,0.14,0.00052,2.8,0.00016,0.0012,18000,0.00012,0.35,0.00023,2.3e-05,0.21,3.1e-05,0.00061,0.91,110.24087890625,0.0041,0.00016,7947,-0.292057940383998,0.989008805415641,0.005284827439506
7947.6,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,4,"Point Pleasant FM","Washinton",3,64200,0.28,0.14,0.00052,2.8,0.00016,0.0012,18000,0.00012,0.35,0.00023,2.3e-05,0.21,3.1e-05,0.00061,0.91,110.24087890625,0.0041,0.00016,7947.6,-0.292057940383998,0.989008805415641,0.005284827439506
7948,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,4,"Point Pleasant FM","Washinton",3,64200,0.28,0.14,0.00052,2.8,0.00016,0.0012,18000,0.00012,0.35,0.00023,2.3e-05,0.21,3.1e-05,0.00061,0.91,110.24087890625,0.0041,0.00016,7948,-0.292057940383998,0.989008805415641,0.005284827439506
7948.6,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,4,"Point Pleasant FM","Washinton",3,64200,0.28,0.14,0.00052,2.8,0.00016,0.0012,18000,0.00012,0.35,0.00023,2.3e-05,0.21,3.1e-05,0.00061,0.91,110.24087890625,0.0041,0.00016,7948.6,-0.292057940383998,0.989008805415641,0.005284827439506
7949,3.82,11.69,1.22,0.001,1.67,1.34,0.59,27.23,0.09,0.59,1.5,10,2,15,7.5,35.17,16.3201098632812,22.47,56.59,5,4,"Point Pleasant FM","Washinton",4,38200,0.32,0.15,0.00059,3.1,0.00026,0.0015,12000,2e-04,0.44,0.00039,3.9e-05,0.35,5.2e-05,0.00092,0.43,100.800439453125,0.0033,0.00026,7949,-0.994127853981945,0.886676226966643,-0.0629982341879164
7949.6,3.82,11.69,1.22,0.001,1.67,1.34,0.59,27.23,0.09,0.59,1.5,10,2,15,7.5,35.17,16.3201098632812,22.47,56.59,5,4,"Point Pleasant FM","Washinton",4,38200,0.32,0.15,0.00059,3.1,0.00026,0.0015,12000,2e-04,0.44,0.00039,3.9e-05,0.35,5.2e-05,0.00092,0.43,100.800439453125,0.0033,0.00026,7949.6,-0.994127853981945,0.886676226966643,-0.0629982341879164
7950,5.11,14.41,1.48,0.001,2.3,2.22,1.05,21.87,0.08,0.43,1.5,10,2,15,7.5,32.22,16.3200549316406,29.11,75.53,5,4,"Point Pleasant FM","Washinton",3,51100,0.29,0.21,0.00057,2.8,2e-04,0.0015,14000,0.00015,0.45,0.00029,2.9e-05,0.43,3.9e-05,0.00063,0.66,104.960219726562,0.0037,2e-04,7950,-0.465065652681983,1.07522568822664,-0.183133159437658
7950.6,5.11,14.41,1.48,0.001,2.3,2.22,1.05,21.87,0.08,0.43,1.5,10,2,15,7.5,32.22,16.3200549316406,29.11,75.53,5,4,"Point Pleasant FM","Washinton",3,51100,0.29,0.21,0.00057,2.8,2e-04,0.0015,14000,0.00015,0.45,0.00029,2.9e-05,0.43,3.9e-05,0.00063,0.66,104.960219726562,0.0037,2e-04,7950.6,-0.465065652681983,1.07522568822664,-0.183133159437658
7951,4.53,13.96,1.36,0.001,1.96,1.82,0.78,24.67,0.09,0.46,1.5,10,2,15,7.5,119.05,16.3200274658203,26.87,63.9,5,4,"Point Pleasant FM","Washinton",4,45300,0.3,0.17,0.00059,3.1,0.00022,0.0014,14000,0.00017,0.43,0.00033,3.3e-05,0.4,4.4e-05,0.0026,0.57,103.040109863281,0.0036,0.00022,7951,-0.565311170684329,0.852809851694118,-0.146701805019957
7951.6,4.53,13.96,1.36,0.001,1.96,1.82,0.78,24.67,0.09,0.46,1.5,10,2,15,7.5,119.05,16.3200274658203,26.87,63.9,5,4,"Point Pleasant FM","Washinton",4,45300,0.3,0.17,0.00059,3.1,0.00022,0.0014,14000,0.00017,0.43,0.00033,3.3e-05,0.4,4.4e-05,0.0026,0.57,103.040109863281,0.0036,0.00022,7951.6,-0.565311170684329,0.852809851694118,-0.146701805019957
7952,3.43,10.98,1.02,0.001,1.7,1.56,0.3,28.39,0.1,0.35,1.5,10,2,15,7.5,25.4,16.3200137329102,20.4,67.17,5,4,"Point Pleasant FM","Washinton",4,34300,0.3,0.087,0.00059,3.2,0.00029,0.002,11000,0.00022,0.5,0.00044,4.4e-05,0.45,5.8e-05,0.00074,0.39,97.6000549316408,0.0035,0.00029,7952,-1.00368310349201,1.07567110802427,-0.0253213133996239
7952.6,3.43,10.98,1.02,0.001,1.7,1.56,0.3,28.39,0.1,0.35,1.5,10,2,15,7.5,25.4,16.3200137329102,20.4,67.17,5,4,"Point Pleasant FM","Washinton",4,34300,0.3,0.087,0.00059,3.2,0.00029,0.002,11000,0.00022,0.5,0.00044,4.4e-05,0.45,5.8e-05,0.00074,0.39,97.6000549316408,0.0035,0.00029,7952.6,-1.00368310349201,1.07567110802427,-0.0253213133996239
7953,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,4,"Point Pleasant FM","Washinton",4,32500,0.23,0.33,0.00047,3,0.00031,0.0014,9800,0.00023,0.4,0.00046,4.6e-05,0.38,6.2e-05,0.00023,0.3,93.2800274658204,0.0034,0.00031,7953,-1.14672028473645,0.984564940436189,0.139972714692432
7953.6,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,4,"Point Pleasant FM","Washinton",4,32500,0.23,0.33,0.00047,3,0.00031,0.0014,9800,0.00023,0.4,0.00046,4.6e-05,0.38,6.2e-05,0.00023,0.3,93.2800274658204,0.0034,0.00031,7953.6,-1.14672028473645,0.984564940436189,0.139972714692432
7954,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,4,"Point Pleasant FM","Washinton",4,32500,0.23,0.33,0.00047,3,0.00031,0.0014,9800,0.00023,0.4,0.00046,4.6e-05,0.38,6.2e-05,0.00023,0.3,93.2800274658204,0.0034,0.00031,7954,-1.14672028473645,0.984564940436189,0.139972714692432
7954.6,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,4,"Point Pleasant FM","Washinton",4,32500,0.23,0.33,0.00047,3,0.00031,0.0014,9800,0.00023,0.4,0.00046,4.6e-05,0.38,6.2e-05,0.00023,0.3,93.2800274658204,0.0034,0.00031,7954.6,-1.14672028473645,0.984564940436189,0.139972714692432
7955,5.3,16.23,1.59,0.001,2.09,2.05,0.65,23.68,0.08,0.65,1.5,10,2,15,7.5,47.73,16.3200034332275,28.46,67.31,11.31,4,"Point Pleasant FM","Washinton",4,53000,0.3,0.12,0.00054,3.1,0.00019,0.0013,16000,0.00014,0.39,0.00028,2.8e-05,0.39,3.8e-05,9e-04,0.69,106.72001373291,0.0034,0.00019,7955,-0.642939831206815,1.02009741382177,-0.470271093723613
7955.6,5.3,16.23,1.59,0.001,2.09,2.05,0.65,23.68,0.08,0.65,1.5,10,2,15,7.5,47.73,16.3200034332275,28.46,67.31,11.31,4,"Point Pleasant FM","Washinton",4,53000,0.3,0.12,0.00054,3.1,0.00019,0.0013,16000,0.00014,0.39,0.00028,2.8e-05,0.39,3.8e-05,9e-04,0.69,106.72001373291,0.0034,0.00019,7955.6,-0.642939831206815,1.02009741382177,-0.470271093723613
7956,2.33,6.76,0.59,0.001,0.77,0.66,0.3,37.2,0.04,0.02,1.5,10,2,15,7.5,7.5,16.3200017166138,11.35,22.09,5,5,"Point Pleasant FM","Washinton",4,23300,0.25,0.13,0.00049,2.9,0.00043,0.00095,6800,0.00032,0.33,0.00064,6.4e-05,0.28,8.6e-05,0.00032,0.18,90.7200068664552,0.0011,0.00043,7956,-1.25410583385568,1.24169245600163,0.385253184596346
7956.6,2.33,6.76,0.59,0.001,0.77,0.66,0.3,37.2,0.04,0.02,1.5,10,2,15,7.5,7.5,16.3200017166138,11.35,22.09,5,5,"Point Pleasant FM","Washinton",4,23300,0.25,0.13,0.00049,2.9,0.00043,0.00095,6800,0.00032,0.33,0.00064,6.4e-05,0.28,8.6e-05,0.00032,0.18,90.7200068664552,0.0011,0.00043,7956.6,-1.25410583385568,1.24169245600163,0.385253184596346
7957,6.92,19.5,2.8,0.001,3.33,1.26,0.5,7.93,0.03,0.02,1.5,10,2,15,7.5,41.84,16.32,61.25,107.58,5,3,"Point Pleasant FM","Washinton",3,69200,0.4,0.072,0.00089,2.8,0.00014,0.0016,20000,0.00011,0.48,0.00022,2.2e-05,0.18,2.9e-05,6e-04,2.5,126.08,0.0038,0.00014,7957,0.816261607376526,1.44369819771793,0.692032609475194
7957.6,6.92,19.5,2.8,0.001,3.33,1.26,0.5,7.93,0.03,0.02,1.5,10,2,15,7.5,41.84,16.32,61.25,107.58,5,3,"Point Pleasant FM","Washinton",3,69200,0.4,0.072,0.00089,2.8,0.00014,0.0016,20000,0.00011,0.48,0.00022,2.2e-05,0.18,2.9e-05,6e-04,2.5,126.08,0.0038,0.00014,7957.6,0.816261607376526,1.44369819771793,0.692032609475194
7958,0.47,1.61,0.03,0.001,0.23,0.41,0.3,44.35,0.11,0.02,1.5,10,2,15,7.5,7.5,17.645,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,4700,0.064,0.64,0.00032,3.4,0.0021,0.00032,1600,0.0016,0.49,0.0032,0.00032,0.87,0.00043,0.0016,0.036,87.06,0.0025,0.0021,7958,-1.99721926168626,1.09808578957624,0.264731895461856
7958.6,0.47,1.61,0.03,0.001,0.23,0.41,0.3,44.35,0.11,0.02,1.5,10,2,15,7.5,7.5,17.645,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,4700,0.064,0.64,0.00032,3.4,0.0021,0.00032,1600,0.0016,0.49,0.0032,0.00032,0.87,0.00043,0.0016,0.036,87.06,0.0025,0.0021,7958.6,-1.99721926168626,1.09808578957624,0.264731895461856
7959,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,5,"Point Pleasant FM","Washinton",4,17800,0.23,0.17,0.00041,2.9,0.00056,0.00081,5100,0.00042,0.23,0.00084,8.4e-05,0.3,0.00011,0.00042,0.13,95.79,0.00099,0.00056,7959,-1.47577168289901,1.25070161030527,0.348833978522011
7959.6,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,5,"Point Pleasant FM","Washinton",4,17800,0.23,0.17,0.00041,2.9,0.00056,0.00081,5100,0.00042,0.23,0.00084,8.4e-05,0.3,0.00011,0.00042,0.13,95.79,0.00099,0.00056,7959.6,-1.47577168289901,1.25070161030527,0.348833978522011
7960,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,5,"Point Pleasant FM","Washinton",4,17800,0.23,0.17,0.00041,2.9,0.00056,0.00081,5100,0.00042,0.23,0.00084,8.4e-05,0.3,0.00011,0.00042,0.13,95.79,0.00099,0.00056,7960,-1.47577168289901,1.25070161030527,0.348833978522011
7960.6,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,5,"Point Pleasant FM","Washinton",4,17800,0.23,0.17,0.00041,2.9,0.00056,0.00081,5100,0.00042,0.23,0.00084,8.4e-05,0.3,0.00011,0.00042,0.13,95.79,0.00099,0.00056,7960.6,-1.47577168289901,1.25070161030527,0.348833978522011
7961,0.23,1.04,1.315,0.001,1.41,0.21,0.3,45.87,0.08,0.02,1.5,10,2,15,7.5,7.5,18.63875,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,2300,5.7,1.3,0.00065,4.5,0.0043,0.00065,1000,0.0033,6.1,0.0065,0.00065,0.91,0.00087,0.0033,0.023,111.595,0.0017,0.0043,7961,-1.63731808961159,1.3044993647698,0.287021764147707
7961.6,0.23,1.04,1.315,0.001,1.41,0.21,0.3,45.87,0.08,0.02,1.5,10,2,15,7.5,7.5,18.63875,1.5,1.5,5,5,"Point Pleasant FM","Washinton",4,2300,5.7,1.3,0.00065,4.5,0.0043,0.00065,1000,0.0033,6.1,0.0065,0.00065,0.91,0.00087,0.0033,0.023,111.595,0.0017,0.0043,7961.6,-1.63731808961159,1.3044993647698,0.287021764147707
7962,7.19,18.87,2.22,0.001,2.41,2.16,0.77,16.96,0.05,0.48,1.5,10,2,15,7.5,41.54,18.804375,41.14,82.03,5,4,"Point Pleasant FM","Washinton",3,71900,0.31,0.11,0.00057,2.6,0.00014,0.0011,19000,1e-04,0.34,0.00021,2.1e-05,0.3,2.8e-05,0.00058,1.1,126.7375,0.0029,0.00014,7962,0.0306051459376891,1.26272023012489,-0.115158736436529
7962.6,7.19,18.87,2.22,0.001,2.41,2.16,0.77,16.96,0.05,0.48,1.5,10,2,15,7.5,41.54,18.804375,41.14,82.03,5,4,"Point Pleasant FM","Washinton",3,71900,0.31,0.11,0.00057,2.6,0.00014,0.0011,19000,1e-04,0.34,0.00021,2.1e-05,0.3,2.8e-05,0.00058,1.1,126.7375,0.0029,0.00014,7962.6,0.0306051459376891,1.26272023012489,-0.115158736436529
7963,0.3,1.42,0.08,0.01,0.13,0.2,0.3,46.14,0.1,0.09,1.5,10,2,82.37,7.5,13.42,18.8871875,4.97,1.5,5,5,"Lexington FM","Washinton",4,3000,0.27,1,0.0017,4.7,0.033,5e-04,140,0.0025,0.43,0.027,5e-04,0.67,0.00067,0.0045,0.031,92.82875,0.0022,0.0033,7963,-2.11335372117038,0.549326781226948,0.314073472208312
7963.6,0.3,1.42,0.08,0.01,0.13,0.2,0.3,46.14,0.1,0.09,1.5,10,2,82.37,7.5,13.42,18.8871875,4.97,1.5,5,5,"Lexington FM","Washinton",4,3000,0.27,1,0.0017,4.7,0.033,5e-04,140,0.0025,0.43,0.027,5e-04,0.67,0.00067,0.0045,0.031,92.82875,0.0022,0.0033,7963.6,-2.11335372117038,0.549326781226948,0.314073472208312
7964,0.81,3.18,0.14,0.001,0.63,0.77,0.3,41.6,0.1,0.02,1.5,10,2,76.94,7.5,7.5,18.92859375,12.6,15.37,5,5,"Lexington FM","Washinton",4,8100,0.17,0.37,0.0016,3.9,0.0012,0.0019,3200,0.00093,0.78,0.0095,0.00019,0.95,0.00025,0.00093,0.076,93.954375,0.0024,0.0012,7964,-1.84475126793433,0.728815499187364,0.193994869800268
7964.6,0.81,3.18,0.14,0.001,0.63,0.77,0.3,41.6,0.1,0.02,1.5,10,2,76.94,7.5,7.5,18.92859375,12.6,15.37,5,5,"Lexington FM","Washinton",4,8100,0.17,0.37,0.0016,3.9,0.0012,0.0019,3200,0.00093,0.78,0.0095,0.00019,0.95,0.00025,0.00093,0.076,93.954375,0.0024,0.0012,7964.6,-1.84475126793433,0.728815499187364,0.193994869800268
